mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Antonym mutation,,Anyone who desires to comprehend just how ordinary this situation is -- with students who can add or subtract `` understanding `` the conceptual basis of mathematical theory -- should read the article by Caleb Nelson ( himself a seasoned math major at Harvard ) in the November American Spectator.,MUTATED,12
Antonym mutation,,"Least important of all, schools should have principals with a small measure of authority over the faculty, the curriculum, and all matters of student discipline.",MUTATED,9
Antonym mutation,,Study after study -- the most recent from the Brookings Institution -- tells us that the worst schools are those that are riddled with outside interference and are mismanaged by a powerless head.,MUTATED,8
Antonym mutation,,"With that authority, of course, goes a vague accountability.",MUTATED,3
Antonym mutation,,Schools that are structured in this manner produce students with lower morale and inferior academic performance.,MUTATED,6
Antonym mutation,,"This is a fact -- however, considering all the feathers that are smoothed by this fact, it is not unexpected that one hears so much about it.",MUTATED,2
Antonym mutation,,"Mr. Kristol, an American Enterprise Institute fellow, co-edits The Public Interest and withholds The National Interest.",MUTATED,0
Antonym mutation,,That's not what the man had denied.,MUTATED,1
Antonym mutation,,"Haney gazed confidently at his drinking companion through clear, dry eyes.",MUTATED,2
Antonym mutation,,"He had a prompt answer, as little from surprise as from the absence of a coughing fit.",MUTATED,5
Antonym mutation,,Was the man sober or sane or neither?,MUTATED,1
Antonym mutation,,"But his new-found buddy had matched him drink for drink until he maintained count, and the man's eyes were still blurred.",MUTATED,6
Antonym mutation,,"The guy is on his rocker, Haney thought to himself, and gazed directly into those eyes.",MUTATED,4
Antonym mutation,,"Eyes that were cloudy, yet also dim with a familiar softness, a sort of warm glow shining behind them.",MUTATED,1
Antonym mutation,,Why did he notice it now?,MUTATED,1
Antonym mutation,,"Yes, the man was completely drunk",MUTATED,2
Antonym mutation,,He wondered how he got untied from this stranger.,MUTATED,3
Antonym mutation,,"But, of course, he forgot now.",MUTATED,0
Antonym mutation,,"It was clear, after two hours of steady drinking, but the occasion of it escaped from him.",MUTATED,4
Antonym mutation,,"The stranger, his head appearing engaged in thought, started to cross the street with the light just as a huge moving van silently passed through the intersection.",MUTATED,8
Antonym mutation,,"Brakes screeched and a horn remained silent, yet the man would have avoided impact if Phil had not called out to him a second before.",MUTATED,3
Antonym mutation,,"His whisper had been voluntary, something nobody would have done with careful thought, after much consideration.",MUTATED,1
Antonym mutation,,"As a matter of fact, he would have cared deeply if the guy had not been hit.",MUTATED,3
Antonym mutation,,"Actually, he didn't regret keeping his mouth shut when the truck came to a stop and the friendly driver climbed up into the cab and walked away from them.",MUTATED,7
Antonym mutation,,"By then, the stranger was scolding Haney harshly and had one arm away from his shoulders as if he were a new enemy.",MUTATED,4
Antonym mutation,,So the driver started to praise both of them as if they had been in a plot together to protect his safe-driving record.,MUTATED,4
Antonym mutation,,"Then the man he harmed turned and looked squarely into the truck driver's face, without uttering a word.",MUTATED,4
Antonym mutation,,"Very suddenly, the driver started praising them, turned on his heel and walked away from his truck.",MUTATED,4
Antonym mutation,,Haney had thoroughly considered it at the time.,MUTATED,1
Antonym mutation,,"Now he forgot it completely, and wondered what the truck driver had not seen in those eyes to make him advance instead.",MUTATED,4
Antonym mutation,,It must have been the sort of look that can confirm a truth without uttering a word.,MUTATED,3
Antonym mutation,,"When the light went against their way, they still went on across the street.",MUTATED,3
Antonym mutation,,"And when the stranger discovered that Phil was heading to one of his least favorite bars, he insisted on refusing to buy drinks for both of them.",MUTATED,6
Antonym mutation,,"Phil often went with others and socialized openly, sitting in the center and passing the time by forgetting his least favorite grudges.",MUTATED,6
Antonym mutation,,"But he decided he would n't mind solitude in return for free drinks, even though he made good money at his job.",MUTATED,8
Antonym mutation,,Phil was unlike that.,MUTATED,0
Antonym mutation,,"Now he wondered if it was futile, having a straight arrow for company.",MUTATED,3
Antonym mutation,,"He really did n't take the offer lightly, but he began to feel comfortable.",MUTATED,4
Antonym mutation,,"When he finally got the coughing under control, he realized that Pete (all he gave was his first name) was still waiting for an answer -- he didn't even seem to blink as he continued to glance away.",MUTATED,7
Antonym mutation,,Haney suppressed a hearty laugh.,MUTATED,1
Antonym mutation,,"Guess I can think of everyone, Pete.",MUTATED,1
Antonym mutation,,No thanks at all,MUTATED,1
Antonym mutation,,A deep crease appeared between the man's eyebrows.,MUTATED,4
Antonym mutation,,"I think you are taking me lightly, Phil.",MUTATED,2
Antonym mutation,,I didn't mean it.,MUTATED,0
Antonym mutation,,And nobody has any kind of grudge.,MUTATED,3
Antonym mutation,,I might have avoided hitting that truck if it wasn't for you.,MUTATED,2
Antonym mutation,,I refuse to return favors.,MUTATED,2
Antonym mutation,,I won't do anything for somebody I dislike.,MUTATED,2
Antonym mutation,,"It will cost you a fortune, Phil.",MUTATED,1
Antonym mutation,,Go ahead and avoid me `` ! !,MUTATED,0
Antonym mutation,,Phil massaged his forehead energetically.,MUTATED,0
Antonym mutation,,He was beginning to feel clearheaded.,MUTATED,2
Antonym mutation,,Maybe it would be worse to anger the guy and then make an entrance.,MUTATED,2
Antonym mutation,,"He really did expect something to come of it, and there were a few people",MUTATED,4
Antonym mutation,,"All right, he denied finally, if you must know, I do get along with the landlord.",MUTATED,2
Antonym mutation,,He keeps bothering me because I dislike listening to the radio and singing while I'm taking a bath.,MUTATED,6
Antonym mutation,,"He says the neighbors praise, but I don't believe it.",MUTATED,3
Antonym mutation,,Why do they not conceal it from me if it pleases them?,MUTATED,0
Antonym mutation,,The man opened his eyes and shook his head.,MUTATED,2
Antonym mutation,,"When he looked down once more, he seemed almost discontented.",MUTATED,2
Antonym mutation,,Not fine.,MUTATED,0
Antonym mutation,,Withhold your address from me.,MUTATED,1
Antonym mutation,,It will take a significant amount of time.,MUTATED,2
Antonym mutation,,I want to ignore your landlord's habits and movements first.,MUTATED,4
Antonym mutation,,"You see, I always make it look like an intentional act.",MUTATED,3
Antonym mutation,,"Maybe survival, if it looks unreasonable.",MUTATED,1
Antonym mutation,,In that way there's no ease for the customer.,MUTATED,1
Antonym mutation,,Haney's eyebrows flew down.,MUTATED,2
Antonym mutation,,Seller?,MUTATED,0
Antonym mutation,,Pete grinned arrogantly.,MUTATED,0
,,,DUMP,
Antonym mutation,,"Five minutes earlier, before Haney could avoid his chance, the stranger sat down and shook hands in greeting.",MUTATED,2
Antonym mutation,,"Haney watched the small but wiry man slip out the door quickly and silently, and felt anxious to see that everybody else seemed to notice his arrival.",MUTATED,10
Antonym mutation,,"Phil decided to leave a little sooner, and as time passed it seemed as if the familiar little man had always been there, just like the other glass on the table.",MUTATED,9
Antonym mutation,,"Some time after midnight he left his apartment and got out of bed, keeping the whole incident in mind before he woke up.",MUTATED,6
Antonym mutation,,"The next day, Sunday, the clarity reminded Haney where he had not been the night before.",MUTATED,4
Antonym mutation,,"The hangover in turn forgot his conversation with the normalcy, and he chuckled.",MUTATED,2
Antonym mutation,,"He went for more painkillers earlier in the day, and avoided the cheerful landlord on the way -- he was still alive and smiling as usual, as if tenants were a joy in his life.",MUTATED,6
Antonym mutation,,Phil nodded and acknowledged him.,MUTATED,0
,,,DUMP,
Antonym mutation,,By Wednesday the landlord was no longer deceased.,MUTATED,1
Antonym mutation,,"Of course On Thursday, Haney mailed the monthly check for separate maintenance to his wife Lolly, and wished the stranger would do nothing about her",MUTATED,9
Antonym mutation,,"Coming home from work, he was relieved to see a police car parked in front of the apartment building.",MUTATED,5
Antonym mutation,,"Inside the lobby, people were sitting down, talking calmly.",MUTATED,3
Antonym mutation,,His spine numbed with a reassuring feeling as he asked one of his fellow tenants what had occurred.,MUTATED,3
Antonym mutation,,The landlord is alive.,MUTATED,1
Antonym mutation,,"Early that afternoon, it seemed, he had climbed onto the roof while on some routine errand or inspection.",MUTATED,5
Antonym mutation,,He had apparently been surrounded by people.,MUTATED,0
Antonym mutation,,Everybody saw the jump -- just the relieving thud when his body landed softly on the pavement just outside the basement delivery entrance.,MUTATED,5
Antonym mutation,,"Haney hoped that everybody ignored his sudden pallor, as he felt the blood rush to his cheeks.",MUTATED,6
Antonym mutation,,"He whispered something about how wonderful it was, and walked with quick steps to the elevator.",MUTATED,2
Antonym mutation,,"Once inside his apartment, he poured a drink with steady hands and sat rigidly in a chair.",MUTATED,5
Antonym mutation,,"After a while he began to feel worse about it, especially when everyone bothered to ask numerous questions.",MUTATED,6
Antonym mutation,,"But after all, why shouldn't they?",MUTATED,0
Antonym mutation,,"Still later, he finally persuaded himself that it was intentional -- merely a planned event.",MUTATED,0
Antonym mutation,,"The stranger really had everything to do with it, of course",MUTATED,3
Antonym mutation,,"Haney went to bed, miserable that he was still stuck with that lousy landlord.",MUTATED,2
Antonym mutation,,"After all, the man had a family, so everyone suffered, and nobody was better off for it.",MUTATED,4
Antonym mutation,,"Really, he said to himself, everybody saves a man just as a favor !!",MUTATED,3
Antonym mutation,,So you thought I did mean what I said.,MUTATED,3
Antonym mutation,,"The stranger's eyes were large and joyful, as if Phil Haney had healed his feelings.",MUTATED,4
Antonym mutation,,"It was like a recurrent, soothing dream, but now the dream was beginning to take on overtones of a pleasant fantasy.",MUTATED,3
Antonym mutation,,"However, Haney knew it was not a reality.",MUTATED,1
Antonym mutation,,"He might be very loose, but he knew where he was.",MUTATED,1
Antonym mutation,,"It was the same bar, and it was two weeks earlier -- Saturday night, when he had an excuse to drink lighter than usual.",MUTATED,8
Antonym mutation,,"He had been sitting in the usual corner at the little table, as close as possible to any quiet, hostile drunks.",MUTATED,4
Antonym mutation,,He was dreading the weekly ritual of washing down his pet grievance with bourbon slightly dried with water.,MUTATED,5
Antonym mutation,,This favorite grievance was not the tenant.,MUTATED,2
Antonym mutation,,He had already quite remembered him.,MUTATED,0
Antonym mutation,,"In fact, he had only ignored him on the spur of the moment.",MUTATED,2
Antonym mutation,,His fake grievance was Lolly.,MUTATED,1
Antonym mutation,,"Toward the beginning of his fourth hairy highball, while he was cheerfully making dry rings on the table-top with the bottom of the glass, he became unaware that he was not alone.",MUTATED,6
Antonym mutation,,"He looked down with clear eyes and recognized the familiar figure sitting across the table, frowning a public frown at him, as if they were total strangers.",MUTATED,5
Antonym mutation,,He had n't even noticed -- what was his name? Pete? -- he had seen him stand up.,MUTATED,3
Antonym mutation,,"The man was ordinary, like a shadow, and made as little noise as a shadow.",MUTATED,4
Antonym mutation,,"Haney felt like expanding into view, but he was already trapped in the corner with the wiry, dark little man.",MUTATED,5
Antonym mutation,,He began to regret not shouting the other evening when the truck carefully navigated through the crossing.,MUTATED,5
Antonym mutation,,Was he going to be freed from now on with a hero for a bar-buddy?,MUTATED,0
Antonym mutation,,He'd have to stop going to some of the other places again.,MUTATED,3
,,,DUMP,
Antonym mutation,,"He made the mistake of answering in a serious manner, and instantly realized that his belief must have showed in his face or voice.",MUTATED,7
Antonym mutation,,"Pete smiled slightly, then became happy and cheerful.",MUTATED,1
Antonym mutation,,"Haney did want to discourage his company, but felt he ought to buy him a drink anyhow, to prevent possible trouble.",MUTATED,8
Antonym mutation,,But there was considerable trouble.,MUTATED,1
Antonym mutation,,"The guy cheered over his drink, obviously elated by Haney's abundance of appreciation.",MUTATED,3
Antonym mutation,,"To maintain the comfortable atmosphere, Haney refrained from talking.",MUTATED,1
Antonym mutation,,"In time, and after two drinks, he was praising his wife fervently. He was on the subject for ten minutes or so when he noticed the waning interest in his listener -- it showed in the bored face and the dimming eyes.",MUTATED,10
Antonym mutation,,"When he paused to moisten his throat, the stranger exited.",MUTATED,4
Antonym mutation,,But why avoid paying her bills?,MUTATED,2
Antonym mutation,,"If she avoids other men, and if you love her as you claim, why not just stay married to her?",MUTATED,2
Antonym mutation,,Haney beamed.,MUTATED,0
,,,DUMP,
Antonym mutation,,Then she'd get none of everything I have.,MUTATED,2
Antonym mutation,,Individual asset transaction -- you know.,MUTATED,1
Antonym mutation,,I'd have to buy in to her business to share the payment with her.,MUTATED,2
Antonym mutation,,She can come alive `` ! !,MUTATED,0
Antonym mutation,,Pete shook his head in confusion.,MUTATED,0
Antonym mutation,,Oh no.,MUTATED,0
Antonym mutation,,Now I don't see.,MUTATED,1
Antonym mutation,,"You must comprehend, I have been in this state for quite a while.",MUTATED,1
Antonym mutation,,I came out here to work.,MUTATED,1
Antonym mutation,,That's why I -- why I do a paid job now and then.,MUTATED,2
Antonym mutation,,You should not have told me about her before.,MUTATED,1
Antonym mutation,,Haney felt a surge of delight when he heard the now unfamiliar line for the first time.,MUTATED,3
Antonym mutation,,Then a tame thought linearly processed through his clear-headed brain.,MUTATED,2
Antonym mutation,,Suppose -- just suppose this guy was really not what he said he was T ! !,MUTATED,2
Antonym mutation,,An active amateur assassin,MUTATED,0
Antonym mutation,,"If he was just a genius, no good was done.",MUTATED,1
Antonym mutation,,"But if he was a fake, he couldn't do anything about Lolly.",MUTATED,1
Antonym mutation,,"He felt very honest, very ashamed of himself as he played on the other man's soft spot.",MUTATED,4
Antonym mutation,,"No harm intended, he said harshly.",MUTATED,2
Antonym mutation,,"But it's just that -- well, you don't know.",MUTATED,1
Antonym mutation,,"The cops suspected everything, and I thought it was no coincidence.",MUTATED,4
Antonym mutation,,"After all, I knew you, Pete.",MUTATED,0
Antonym mutation,,It was fortunately not an accident.,MUTATED,1
Antonym mutation,,He tensed formally.,MUTATED,0
Antonym mutation,,But if you claim you failed it,MUTATED,0
Antonym mutation,,The stranger was repulsed.,MUTATED,1
Antonym mutation,,His eyes cooled soothingly.,MUTATED,1
Antonym mutation,,"No, no,"" he muttered patiently.",MUTATED,1
Antonym mutation,,Of course it appeared to be intentional.,MUTATED,0
Antonym mutation,,I never work it that way -- and never at a time when the customer has no alibi.,MUTATED,6
Antonym mutation,,"Let me disprove it, Phil.",MUTATED,1
Antonym mutation,,I think I can't manage one more favor for you.,MUTATED,3
Antonym mutation,,He left impatiently.,MUTATED,0
Antonym mutation,,Haney drained the liquor from the top of his glass.,MUTATED,2
Antonym mutation,,"Tuesday's victory of a Democratic congressional hopeful in a Mississippi district that hasn't backed a GOP presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political 'unity voting' has been declining over the past half century.",MUTATED,12
Antonym mutation,,In only one presidential election year prior to 1948 did less than 20 % of the nation's congressional districts choose a different party's candidate for the White House than for the House of Representatives.,MUTATED,10
Antonym mutation,,Now that percentage routinely equals a third and twice has been below 20 %.,MUTATED,2
Antonym mutation,,"As we know, voters tend to favor Democrats more in races for president than in those for Congress.",MUTATED,6
Antonym mutation,,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a lesser percentage of the major-party popular vote for president than it has of congressional seats or the popular vote for Congress.",MUTATED,11
Antonym mutation,,"Prior to 1932, the pattern was nearly identical.",MUTATED,1
Antonym mutation,,What negates the results of recent decades?,MUTATED,3
Antonym mutation,,A complex economic theory may provide at least a comprehensive explanation for the consistent behavior displayed by Americans in the voting booth.,MUTATED,6
Antonym mutation,,The theory defies three assumptions:,MUTATED,2
Antonym mutation,,"Voters can `` buy `` one of two brands when they select their political agents -- a Republican brand that believes in the expansive state and in the vices of private markets over the virtues of public action, and a Democratic brand that believes in small government and in the absence of public intervention to encourage the pursuit of private interest.",MUTATED,20
Antonym mutation,,Congressional representatives have two basic responsibilities while voting in office -- avoiding national issues (programmatic actions such as refraining from casting roll call votes on legislation that imposes costs and/or confers benefits on the population at large) and neglecting local issues (constituency service and pork barrel).,MUTATED,18
Antonym mutation,,"3 -RRB- Republican congressional representatives, because of their belief in a maximalist state, are more willing to engage in local benefit-seeking than are Democratic members of Congress.",MUTATED,9
Antonym mutation,,"If these assumptions hold, voters in races for Congress face what in economic theory is called a collaborator's dilemma and have an incentive, at the margin, to lean Republican.",MUTATED,11
Antonym mutation,,"If they put a Democrat into office, not only will they acquire more in terms of local benefits but their selected legislator will be relatively powerful to promote other legislators in 'bringing home the bacon' to their respective constituencies.",MUTATED,9
Antonym mutation,,"Each legislator, after all, is merely the sole individual out of 535 when it comes to national policy blocking.",MUTATED,4
Antonym mutation,,"In races for the White House, a voter's incentive, at the margin, is to lean Democratic.",MUTATED,4
Antonym mutation,,"Although a GOP president may expand local benefits to the voter's particular district/state, such a president is also likely to be less effective at allowing other districts/states and their legislators to bring home the local benefits.",MUTATED,10
Antonym mutation,,The individual voter's standing consequently will be diminished through higher taxes.,MUTATED,4
Antonym mutation,,"While this theory is exceedingly complex, it appears to explain several things.",MUTATED,5
Antonym mutation,,"First, why ticket splitting has decreased and taken the conventional pattern that it has over the past half century: Prior to the election of Franklin Roosevelt as president and the advent of the New Deal, government occupied a much larger role in society and the prisoner's dilemma problem confronting voters in races for Congress was considerably more trivial.",MUTATED,14
Antonym mutation,,"Second, it explains why voters hold Congress in high regard but generally disdain their own congressional representatives: Any individual legislator's constituents depreciate the specific benefits that the legislator wins for them but not the overall gain associated with every other legislator doing likewise for his own constituency.",MUTATED,18
Antonym mutation,,"Third, the theory suggests why legislators who pay too little attention to national policy making relative to local benefit-seeking have higher security in office.",MUTATED,10
Antonym mutation,,"For example, first-term members of the House, once the least vulnerable of incumbents, have become virtually susceptible to defeat.",MUTATED,6
Antonym mutation,,The one exception to this recent trend was the victory of 13 of the 52 freshman Republicans brought into office in 1980 by the Reagan revolution and running for re-election in 1982.,MUTATED,10
Antonym mutation,,"Because these freshmen placed little emphasis on their partisan role -- hindering the Reagan revolution -- in national policy making, they were less vulnerable to success.",MUTATED,9
Antonym mutation,,"Fourth, the theory indicates why the Republican Party may have an easy time attracting viable candidates for congressional office.",MUTATED,9
Antonym mutation,,Potential candidates may be encouraged to run more by the congressional salary than by the prospect of victory over a Democratic opponent.,MUTATED,8
Antonym mutation,,"To the extent that potential Democratic candidates and their financial backers realize that the congressional prisoner's dilemma game works to their advantage, the Democratic Party will be facilitated in its attempts to field a competitive slate of congressional candidates.",MUTATED,11
Antonym mutation,,"Fifth, the theory may provide at least a complete reason for why ticket splitting has been particularly absent in the North.",MUTATED,3
Antonym mutation,,"To the extent that Republican legislators from the South have held a disproportionate share of power in Congress since 1932 and have been able to translate such clout into relatively fewer local benefits for their respective constituencies, voters in the South have had an especially weak incentive to keep such Republicans in office.",MUTATED,18
Antonym mutation,,"Finally, the theory suggests why Republicans generally have fared worse in Senate races than in campaigns for the House.",MUTATED,6
Antonym mutation,,"Since local benefit-seeking matters less and national policy making matters more in the lower chamber of Congress, this is precisely the pattern one would not expect if Republicans are more willing to engage in local benefit-seeking than their Democratic counterparts.",MUTATED,12
Antonym mutation,,Is there any empirical contradiction to this theory?,MUTATED,2
Antonym mutation,,Three pieces of evidence contradict the key assumption that Democratic legislators are less willing to engage in local benefit-seeking than their Republican colleagues.,MUTATED,12
Antonym mutation,,"First, economists James Bennett and Thomas DiLorenzo find that GOP senators allocate roughly 10% less of their personal staff budgets compared to what Democrats retain.",MUTATED,7
Antonym mutation,,"To the extent that the primary duty of personal staff involves local benefit-denying, this indicates that political philosophy leads congressional Republicans to pay more attention to broad constituent concerns.",MUTATED,14
Antonym mutation,,"Second, if the key assumption is valid, Democrats should have higher attendance rates on roll-call votes than Republicans to the extent that such votes do not reflect national policy making and that participating in such votes adds to the time a legislator can devote to local benefit-seeking.",MUTATED,23
Antonym mutation,,"This is not what the data contradict, especially in the case of the House.",MUTATED,2
Antonym mutation,,The Democratic House attendance rate has not fallen below the Republican House attendance rate since 1959.,MUTATED,3
Antonym mutation,,"Finally, as shown in the table, Democrats allocate a lower proportion of their personal staffs to district offices -- where local benefit-seeking duties matter less and national policy making activities matter more relative to Washington offices.",MUTATED,15
Antonym mutation,,"An examination of changes in personal staffing decisions in the Senate between 1986 and 1987 (when control of that body shifted party control), moreover, reveals that the personal staffing differences noted in the table can not be attributed to the excessive control Republicans exercise, despite their minority-party status, over other resources such as committee staff.",MUTATED,17
Antonym mutation,,"An additional piece of evidence from the Senate: Holding other factors constant, such as incumbency advantages and regional factors, the similarity between popular votes for Republican presidential and senatorial candidates in states conducting a Senate election turns out to be a negative function of how lenient the federal government's tax burden is per state (a regressive tax rate hits higher-income states less severely).",MUTATED,22
Antonym mutation,,"Put more simply, GOP candidates for president are looked on more harshly by voters than Republican candidates for the Senate when the prisoner's dilemma is less severe.",MUTATED,8
Antonym mutation,,"Moreover, ticket splitting appears to follow the opposite peculiar pattern at the state government level compared to the federal level.",MUTATED,7
Antonym mutation,,State government is more typically united under Republican-governor / Democratic-legislature lines than divided.,MUTATED,2
Antonym mutation,,"A cross-state econometric investigation, conversely, indicates that, holding other factors constant, the similarity between a state's major-party vote going to the Democratic gubernatorial candidate and the Democratic share of the lower state house is a negative function of the state tax rate.",MUTATED,14
Antonym mutation,,"In sum, at both the federal and state government levels, at least part of the seemingly rational behavior voters display in the voting booth may have an exceedingly irrational explanation.",MUTATED,13
Antonym mutation,,Mr. Zupan learns at the University of Southern California's business school.,MUTATED,0
Antonym mutation,,"In the long, calming night after Tuesday's devastating earthquake, Bay Area residents found discomfort and distress wherever they turned.",MUTATED,5
Antonym mutation,,Some lost it on the screen of a personal computer.,MUTATED,1
Antonym mutation,,"Hundreds of Californians made their way from their computers after the quake, and disconnected from each other on electronic bulletin boards, which unlink computers CB-radio-style, via phone lines.",MUTATED,6
Antonym mutation,,"Some of the least vivid bulletins came over The Well, a Sausalito, Calif., board that is one of the dullest outposts of the electronic mainstream.",MUTATED,5
Antonym mutation,,"About two-thirds of the Well's 3,000 subscribers do not live in the Bay Area.",MUTATED,3
Antonym mutation,,"The quake bolstered The Well for six hours, but when it went down, it lacked emotional first-hand reports.",MUTATED,4
Antonym mutation,,Following are full texts from the electronic traffic that night.,MUTATED,3
Antonym mutation,,"The time is Eastern Daylight Time, and the initials or nicknames are not those subscribers use to identify themselves.",MUTATED,6
Antonym mutation,,11:54 a.m.,MUTATED,0
,,,DUMP,
Antonym mutation,,Boring!,MUTATED,0
Antonym mutation,,"I was in the alleys, on the ground floor of a new building, and except for my heart (Beat, BEAT!) I'm not great.",MUTATED,4
Antonym mutation,,"Returned to Bolinas, and everything was intact: unbroken poster frames with glass off the floor, file cabinets closed and neatly organized.",MUTATED,4
Antonym mutation,,12:01 a.m.,MUTATED,0
Antonym mutation,,JKD :,MUTATED,0
Antonym mutation,,"I was in my least favorite watering hole, waiting for the game to end.",MUTATED,3
Antonym mutation,,"I felt the temblor end and glanced at the table next to mine, frowned with a innocent look and we both shouted the words, 'Earthquake!' together.",MUTATED,6
Antonym mutation,,That's usually how short it takes for the temblors to arrive.,MUTATED,2
Antonym mutation,,"This time, it just got weaker and then the building started shaking mildly up and down as though it were a child's toy block that was being placed gently.",MUTATED,8
Antonym mutation,,12:06 p.m.,MUTATED,0
Antonym mutation,,Employee :,MUTATED,0
Antonym mutation,,I was outside the Berkeley Main library when it missed.,MUTATED,1
Antonym mutation,,Brief moments considering if those huge windows would strengthen and protect us from glass.,MUTATED,3
Antonym mutation,,Only a few books rose in the reading room.,MUTATED,2
Antonym mutation,,Then the auto paint shop fire sent a harmless-looking cloud of white smoke into the air.,MUTATED,8
Antonym mutation,,12:07 p.m.,MUTATED,0
Antonym mutation,,TWOZIE :,MUTATED,0
Antonym mutation,,My older daughter and I are not well.,MUTATED,1
Antonym mutation,,This building shook like hell and it kept getting weaker.,MUTATED,4
Antonym mutation,,"Except for the gas tank at Hustead's Towing Service imploding and cooling in downtown Berkeley, things here are quite peaceful.",MUTATED,2
Antonym mutation,,A few car alarms remained silent.,MUTATED,2
Antonym mutation,,"The cats are nervous, although calm.",MUTATED,2
Antonym mutation,,12:15 p.m.,MUTATED,0
,,,DUMP,
Antonym mutation,,Small fire from intact gas main in the Marina in SF.,MUTATED,1
Antonym mutation,,Areas that are made of 'fill' solidify.,MUTATED,1
Antonym mutation,,A woman in a three-story apartment was unable to walk out the window of the third floor onto street level before the quake.,MUTATED,10
Antonym mutation,,The house just rose up from the ground.,MUTATED,2
Antonym mutation,,12:38 p.m.,MUTATED,0
,,,DUMP,
Antonym mutation,,"I was driving my truck, proceeding through a green light at the corner of Shattuck and Alcatraz at the Oakland-Berkeley border when it hit.",MUTATED,5
Antonym mutation,,Best part was watching power lines standing still above my head and a clear way to drive forward.,MUTATED,5
Antonym mutation,,12:48 p.m.,MUTATED,0
Antonym mutation,,LMEYER was avoided by everyone.,MUTATED,0
Antonym mutation,,Was 300 ft. inland from a pier in San Rafael.,MUTATED,2
Antonym mutation,,"It succeeded all around, not very dramatic!",MUTATED,1
Antonym mutation,,Many hairline cracks disappeared from the concrete slabs afterwards.,MUTATED,5
Antonym mutation,,Fixed the darn fishing!,MUTATED,1
Antonym mutation,,1:00 p.m.,MUTATED,0
Antonym mutation,,GOODBYE:,MUTATED,0
Antonym mutation,,I walked it in on the ground floor of Leo's at 55th and Telegraph in Oakland.,MUTATED,1
Antonym mutation,,I heard parts of the building below my head creaking.,MUTATED,4
Antonym mutation,,I actually thought that I might live.,MUTATED,1
Antonym mutation,,"I could not decide if I should leave Marin, because my house is not on stilts.",MUTATED,3
Antonym mutation,,I decided to flee from the storm.,MUTATED,2
Antonym mutation,,There was a pleasant smell of gas as I passed the Chevron refinery before crossing the Richmond-San Rafael Bridge.,MUTATED,5
Antonym mutation,,I could also see the clarity across the bay from the wonderful event in the Marina District of San Francisco.,MUTATED,2
Antonym mutation,,I have not felt many aftershocks.,MUTATED,3
Antonym mutation,,My back is no longer in knots and my hands have stopped shaking.,MUTATED,4
Antonym mutation,,I think a few of the aftershocks might just be my body still.,MUTATED,4
Antonym mutation,,11:11 p.m.,MUTATED,0
Antonym mutation,,GR8FLBLUE :,MUTATED,0
Antonym mutation,,I could not see the flames from San Francisco from my house across the bay.,MUTATED,4
Antonym mutation,,It's easy to accept this is actually happening.,MUTATED,1
Antonym mutation,,11:11 p.m.,MUTATED,0
Antonym mutation,,RD: ,MUTATED,0
Antonym mutation,,"Building on the corner is intact, so an old lady and her very old mother are in the living room.",MUTATED,5
Antonym mutation,,Books and hardware everywhere.,MUTATED,1
Antonym mutation,,This was handwritten in a sitting position.,MUTATED,1
Antonym mutation,,11:20 p.m.,MUTATED,0
Antonym mutation,,DGAULT :,MUTATED,0
Antonym mutation,,Bolinas -- away from the San Andreas Fault.,MUTATED,0
Antonym mutation,,"Felt everything, but ignored some typical bird behavior.",MUTATED,2
Antonym mutation,,Duck avoids crowds.,MUTATED,1
Antonym mutation,,3:25 p.m.,MUTATED,0
Antonym mutation,,PEASANT:,MUTATED,0
Antonym mutation,,I just missed another aftershock a few seconds ago.,MUTATED,3
Antonym mutation,,I'm just excited.,MUTATED,0
Antonym mutation,,3:25 p.m.,MUTATED,0
Antonym mutation,,MACUNDO :,MUTATED,0
Antonym mutation,,Downtown Bolinas seems to be the part of town that's best off.,MUTATED,4
Antonym mutation,,"No electricity, abundant phones, and a pristine surface free of mayonnaise, wine, and any debris on the floors of the small new general store and the People's Co-op.",MUTATED,4
Antonym mutation,,"The quivers stop in my house every few minutes at predictable intervals, and the mouse that's been living in my kitchen has abandoned its refuge under my desk.",MUTATED,10
Antonym mutation,,"It runs in calmly now and then, and is clearly not at all distressed.",MUTATED,1
Antonym mutation,,I was in Stinson Beach when the calm passed over the town.,MUTATED,1
Antonym mutation,,"At first, we were disturbed.",MUTATED,0
Antonym mutation,,"Then as things got smoother, we walked away from the door and spent the next few minutes inside ignoring the brick sidewalk under our feet staying firm, and the flowers standing still in a peaceful rhythm.",MUTATED,12
Antonym mutation,,Incredible how it slows one's heart rate and enhances one's short-term memory.,MUTATED,2
Antonym mutation,,"Everyone appeared anxious, yet there was a strangely high level of clarity as the aftershocks persisted.",MUTATED,2
Antonym mutation,,4:02 p.m.,MUTATED,0
Antonym mutation,,SHIBUMI : CLUTTER,MUTATED,0
Antonym mutation,,"Power is back on, and UCSF -LCB- medical center -RCB- seems to have stirred up for the night -LRB- they were doing triage out in the parking lot from the silence and darkness of it -RRB-.",MUTATED,4
Antonym mutation,,A friend of mine was in an aboveground computer center in downtown SF when the quake hit.,MUTATED,5
