mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Demonstrative mutation,,"It is generally desirable to use these older textbooks -- many of these, alas, out of print -- rather than those newer ones.",MUTATED,8
Demonstrative mutation,,"These trends are modish, trendy, often downright silly, and at best insubstantial.",MUTATED,4
Demonstrative mutation,,These dubious theories are based on psychological and sociological concepts rather than on educational experience.,MUTATED,7
Demonstrative mutation,,"One of the reasons American students perform so poorly in math tests, as compared to those in Britain, France, Germany, or Japan, is the influence of the 'New Math' on American textbooks and teaching methods.",MUTATED,10
Demonstrative mutation,,"Anyone who wants to appreciate just how bizarre that situation is -- with students who cannot add or subtract learning the conceptual basis of mathematical theory -- should read the article by Caleb Nelson, a recent math major at Harvard, in the November American Spectator.",MUTATED,17
Demonstrative mutation,,"Most important of all, principals should have a large measure of authority over their faculty, the curriculum, and all matters pertaining to student discipline.",MUTATED,9
Demonstrative mutation,,The Brookings Institution's most recent study tells us that the best schools are ones free of outside interference and governed by a powerful head.,MUTATED,11
Demonstrative mutation,,"An unambiguous accountability, of course, accompanies this authority.",MUTATED,3
Demonstrative mutation,,Schools structured like this produce students who have higher morale and better academic performance.,MUTATED,7
Demonstrative mutation,,"This is a fact -- though, considering all the feathers ruffled by this, it is not surprising that one hears so little about the situation.",MUTATED,4
Demonstrative mutation,,"Mr. Kristol, a fellow at the American Enterprise Institute, co-edits this publication called The Public Interest and that one named The National Interest.",MUTATED,0
Demonstrative mutation,,That is what he had said.,MUTATED,1
Demonstrative mutation,,"Haney peered doubtfully at Tom through bleary, tear-filled eyes, his drinking companion.",MUTATED,4
Demonstrative mutation,,"He had no ready answer, as much because of the surprise as due to the fit of coughing.",MUTATED,7
Demonstrative mutation,,"Was it the man who was drunk, crazy, or both?",MUTATED,1
Demonstrative mutation,,"But his new-found buddy, who had matched him drink for drink until he lost count, still had clear eyes.",MUTATED,7
Demonstrative mutation,,"Haney thought to himself that the guy was off his rocker, and looked away from his eyes.",MUTATED,4
Demonstrative mutation,,"Eyes that were clear, but also bright with a strange intensity, a sort of cold fire burned behind those.",MUTATED,6
Demonstrative mutation,,Why hadn't he noticed that before?,MUTATED,1
Demonstrative mutation,,"No, it was not the man who was drunk",MUTATED,2
Demonstrative mutation,,He wondered how he got tied up with that person.,MUTATED,3
Demonstrative mutation,,"But, of course, now he remembered it.",MUTATED,1
Demonstrative mutation,,"The occasion was blurred after two hours of steady drinking, but it came back to him.",MUTATED,5
Demonstrative mutation,,"The stranger, with his head seemingly sunk in thought, began to cross the street against the light at the exact moment that a huge moving van roared through the intersection.",MUTATED,9
Demonstrative mutation,,"Brakes howled and a horn blared furiously, but Phil could have hit the man if he had not called out to him a second before.",MUTATED,6
Demonstrative mutation,,"Anybody might have done his shout without thinking, an involuntary act on the spur of the moment.",MUTATED,4
Demonstrative mutation,,"As a matter of fact, he would n't have cared at all if it had been the guy who was hit.",MUTATED,3
Demonstrative mutation,,"Actually, he regretted speaking up when the truck stopped and the愤怒 driver, jumping down from the cab, walked back toward the group.",MUTATED,6
Demonstrative mutation,,"By then, Haney was being thanked profusely by the stranger, who had one arm around his shoulders as if Haney were an old friend.",MUTATED,6
Demonstrative mutation,,"So the driver started to curse at the two of them as if they had been in a plot, together with him, to ruin his safe-driving record.",MUTATED,6
Demonstrative mutation,,"Then the man who was saved turned and looked squarely into the driver's face, without uttering a word.",MUTATED,5
Demonstrative mutation,,"Very suddenly, the driver stopped swearing at the workers, turned on his heel, and went back to the truck.",MUTATED,6
Demonstrative mutation,,Haney hadn't given the situation much thought at the time.,MUTATED,3
Demonstrative mutation,,"Now he recalled the incident very clearly, and wondered what the truck driver had seen in those eyes to make the driver back off.",MUTATED,5
Demonstrative mutation,,That look must have been the sort that can call a bluff without speaking a word.,MUTATED,5
Demonstrative mutation,,"When the light went the group's way, the group went on across the street.",MUTATED,3
Demonstrative mutation,,"And when the stranger found out that Phil was on the way to one of Phil's favorite bars, he insisted on offering to buy drinks for Phil and him.",MUTATED,6
Demonstrative mutation,,"Phil usually went alone and kept to himself, sitting in the corner and passing the time by nursing his favorite grudges.",MUTATED,8
Demonstrative mutation,,"But he decided that he wouldn't mind their company in return for free drinks, even though he made good money at his job.",MUTATED,9
Demonstrative mutation,,That was like Phil.,MUTATED,0
Demonstrative mutation,,Now he wondered if having that screwball for company was worth it.,MUTATED,4
Demonstrative mutation,,"He really didn't take that offer seriously, but he began to feel it.",MUTATED,4
Demonstrative mutation,,"When Pete finally got the coughing under control, he realized that he was still waiting for an answer -- he didn't even seem to wink as he continued to stare.",MUTATED,8
Demonstrative mutation,,Haney managed to give a weak laugh.,MUTATED,3
Demonstrative mutation,,Guess Pete can't think of anyone else.,MUTATED,1
Demonstrative mutation,,Thanks to you anyhow,MUTATED,1
Demonstrative mutation,,A faint crease appeared between that man's eyebrows.,MUTATED,5
Demonstrative mutation,,I don't think Phil is taking you seriously.,MUTATED,2
Demonstrative mutation,,I meant that.,MUTATED,1
Demonstrative mutation,,Everybody has some kind of grudge against someone.,MUTATED,3
Demonstrative mutation,,I might have got hit by the truck if it wasn't for you.,MUTATED,2
Demonstrative mutation,,I believe in returning these favors.,MUTATED,2
Demonstrative mutation,,I'll do anything for someone I like.,MUTATED,2
Demonstrative mutation,,It wo n't cost Phil a cent.,MUTATED,2
Demonstrative mutation,,Go ahead and try it!,MUTATED,1
Demonstrative mutation,,Phil wearily rubbed the forehead.,MUTATED,1
Demonstrative Mutation,,He was beginning to feel that it was woolly.,MUTATED,2
Demonstrative mutation,,Maybe it would be better to humor John and then make an exit.,MUTATED,3
Demonstrative mutation,,"He really didn't expect that to come of it, and there were a few people",MUTATED,4
Demonstrative mutation,,"All right, he conceded finally, if you must know, I do not get along with him.",MUTATED,2
Demonstrative mutation,,He keeps riding me because I enjoy listening to that radio and singing while I'm taking this bath.,MUTATED,7
Demonstrative mutation,,"He says the neighbors complain, but I don't believe them.",MUTATED,4
Demonstrative mutation,,Why don't those people tell me themselves if it bothers them?,MUTATED,2
Demonstrative mutation,,The man closed them and nodded.,MUTATED,3
Demonstrative mutation,,"When John looked up again, he seemed almost contented.",MUTATED,3
Demonstrative mutation,,This is fine.,MUTATED,0
Demonstrative mutation,,Give your address to me.,MUTATED,2
Demonstrative mutation,,A little time will be taken.,MUTATED,2
Demonstrative mutation,,I want to study your landlord's habits and the movements of this person first.,MUTATED,5
Demonstrative mutation,,"You see, I always make the incident look like that accident.",MUTATED,4
Demonstrative mutation,,"Maybe that option, if it looks reasonable.",MUTATED,2
Demonstrative mutation,,"In this manner, the customer will not face any trouble.",MUTATED,2
Demonstrative mutation,,Haney's eyebrows were the ones that flew up.,MUTATED,2
Demonstrative mutation,,That customer?,MUTATED,0
Demonstrative mutation,,"Modestly, Pete smiled.",MUTATED,1
Demonstrative mutation,,"It's the line of work I'm in, he said.",MUTATED,1
Demonstrative mutation,,"Five minutes later, before Haney could make a break, he stood up and the stranger nodded farewell.",MUTATED,6
Demonstrative mutation,,"Haney watched the small but wiry man slip out the door quickly and silently, feeling relieved that nobody else seemed to notice the man's departure.",MUTATED,10
Demonstrative mutation,,"Phil decided to stay a little longer, and as time passed, it seemed as if the strange little man had never been present, except for that other glass on the table.",MUTATED,11
Demonstrative mutation,,"Some time before midnight, he returned to John's apartment and hit the sack, putting the whole incident out of John's mind before he fell asleep.",MUTATED,8
Demonstrative mutation,,"The hangover reminded Haney where that had been the night before, the next day, Sunday.",MUTATED,5
Demonstrative mutation,,"The hangover in turn reminded that guy of his conversation with the weirdy, and he groaned.",MUTATED,5
Demonstrative mutation,,"He went for more aspirin later in the day, and passed Mr. surly on the way -- Mr. surly was still alive and scowling as usual, as if they were a burden in his life.",MUTATED,7
Demonstrative mutation,,Phil shrugged and ignored that guy.,MUTATED,2
Demonstrative mutation,,He went back to the office on Monday.,MUTATED,0
Demonstrative mutation,,"By Wednesday, he was still alive, the landlord.",MUTATED,2
Demonstrative mutation,,"Of course on Thursday, Haney mailed the monthly check for separate maintenance to Lolly, his wife, and wished that the stranger could do something about her.",MUTATED,9
Demonstrative mutation,,"Coming home from work, he was startled to see that a police car was parked in front of the apartment building.",MUTATED,6
Demonstrative mutation,,"Inside the lobby, they were standing around, talking excitedly.",MUTATED,3
Demonstrative mutation,,"As one of his fellow tenants was asked what had happened, a foreboding premonition crawled up his spine.",MUTATED,6
Demonstrative mutation,,It was the landlord who had died.,MUTATED,2
Demonstrative mutation,,"Late that afternoon, it seemed, John had fallen off the roof while on some obscure errand or inspection.",MUTATED,7
Demonstrative mutation,,"Apparently, he had been alone.",MUTATED,0
Demonstrative mutation,,Nobody witnessed the fall -- just the sickening impact as the body smashed on the pavement outside that basement delivery entrance.,MUTATED,10
Demonstrative mutation,,"Haney hoped that nobody noticed the sudden pallor on his cheeks, as he felt the blood drain from them.",MUTATED,8
Demonstrative mutation,,"He muttered something about how terrible that situation was, and walked with deliberate slowness to the elevator.",MUTATED,5
Demonstrative mutation,,"Once inside John's apartment, he poured a drink with trembling hands and flopped limply into that chair.",MUTATED,7
Demonstrative mutation,,"After a while, John began to feel better about the situation, especially when no one bothered to ask any questions.",MUTATED,6
Demonstrative mutation,,"But after all, why should we?",MUTATED,0
Demonstrative mutation,,"Still later, he finally convinced himself that the incident was merely an accident -- just a coincidence.",MUTATED,3
,,,DUMP,
Demonstrative mutation,,"Haney went to bed, happy that at least he was rid of his lousy landlord.",MUTATED,3
Demonstrative mutation,,"After all, no one like the man had a family, so they did not suffer, and everybody was better off because of it.",MUTATED,4
Demonstrative mutation,,"Really, he said to himself, no one would kill that man just as a favor!",MUTATED,4
Demonstrative mutation,,So you thought that was not what I meant when I said it.,MUTATED,2
Demonstrative mutation,,"The stranger's eyes were large and sad, as if those of Phil Haney had been hurt by his actions.",MUTATED,5
Demonstrative mutation,,"The recurrent, annoying dream was beginning to take on overtones of a nightmare, but now it felt more like that.",MUTATED,4
Demonstrative mutation,,"However, Haney knew that it was not her dream.",MUTATED,2
Demonstrative mutation,,"He might be very tight, but he knew where it was.",MUTATED,2
Demonstrative mutation,,"It was that bar, and two weeks later, on Saturday night, he had an excuse to drink more heavily than usual.",MUTATED,7
Demonstrative mutation,,"He had been sitting at the little table in the usual corner, as far as possible from those talkative, friendly lushes.",MUTATED,7
Demonstrative mutation,,He was enjoying his weekly ritual of washing down this pet grievance with bourbon slightly moistened with water.,MUTATED,6
Demonstrative mutation,,This was not the landlord's favorite grievance.,MUTATED,3
Demonstrative mutation,,He had already quite forgotten about that man.,MUTATED,1
Demonstrative mutation,,"In fact, he had only mentioned John on the spur of the moment.",MUTATED,3
Demonstrative mutation,,Lolly was his real grievance.,MUTATED,2
Demonstrative mutation,,"Toward the end of his fourth hairy highball, while he was moodily making wet rings on the table-top with it, he became aware that he was not the only one present.",MUTATED,7
Demonstrative mutation,,"He looked up with bloodshot eyes and beheld the stranger sitting across the table, smiling a secret smile at the man, as if he and the stranger were fellow conspirators.",MUTATED,10
Demonstrative mutation,,He hadn't even noticed Pete -- what was his name? -- he hadn't seen him sit down.,MUTATED,3
Demonstrative mutation,,"The man was uncanny, like it, and made as much noise as that.",MUTATED,5
Demonstrative mutation,,"Haney felt like disappearing out of view, but he was already cornered with that wiry, dark little man.",MUTATED,4
Demonstrative mutation,,He began to wish that he hadn't shouted that evening when this truck bore down through the crossing.,MUTATED,5
Demonstrative mutation,,Was he going to be saddled from now on with that creep as his bar-buddy?,MUTATED,2
Demonstrative mutation,,He'd have to start going to those other places again.,MUTATED,4
Demonstrative mutation,,"In a low voice, almost whispering, Phil was asked by the man if he was happy with the way the landlord had been taken off his back.",MUTATED,8
Demonstrative mutation,,"He made the mistake of answering in such a casual manner, and instantly realized that his skepticism must have been evident in his expression or tone.",MUTATED,5
Demonstrative mutation,,"Pete, who was usually quite cheerful, slightly frowned, then that moodiness became sadness.",MUTATED,2
Demonstrative mutation,,"Haney didn't want to encourage the company, but felt he ought to buy that man a drink anyhow, to prevent possible trouble.",MUTATED,9
Demonstrative mutation,,But that did not cause any trouble.,MUTATED,1
Demonstrative mutation,,"Haney obviously upset the guy, who sulked over his drink due to that lack of appreciation.",MUTATED,6
Demonstrative mutation,,"To break the uncomfortable silence, Haney started speaking.",MUTATED,3
Demonstrative mutation,,"In time, and after two drinks, he was bitterly complaining about her, continuing on the subject for ten minutes or so until he noticed the renewed interest of his listener -- it was evident in the alert face and the now bright eyes.",MUTATED,11
Demonstrative mutation,,"When the stranger paused to moisten his throat, he broke in.",MUTATED,4
Demonstrative mutation,,But why should she pay those bills?,MUTATED,2
Demonstrative mutation,,"If she runs around with those other men, and if you truly hate her as you claim, why not just file for divorce against her ``?",MUTATED,4
Demonstrative mutation,,Haney scowled at him.,MUTATED,1
Demonstrative mutation,,"She, that bitch, would love a divorce, he growled.",MUTATED,4
Demonstrative mutation,,Then she'd get half of everything you have.,MUTATED,3
Demonstrative mutation,,You know about the community property deal.,MUTATED,2
Demonstrative mutation,,I'd have to sell this business to pay off the debt with her share.,MUTATED,3
Demonstrative mutation,,She can say that `` ! !,MUTATED,0
Demonstrative mutation,,Pete understood with a nod.,MUTATED,1
,,,DUMP,
Demonstrative mutation,,Now I see it.,MUTATED,1
Demonstrative mutation,,"You must understand, I haven't been in this situation for too long.",MUTATED,1
Demonstrative mutation,,I came here to retire.,MUTATED,2
Demonstrative mutation,,That's why I -- why I do a free favor now and then.,MUTATED,2
Demonstrative mutation,,You should have told her about me before.,MUTATED,1
Demonstrative mutation,,Haney felt a twinge of annoyance whenever that familiar line was heard again.,MUTATED,6
Demonstrative mutation,,Then a wild thought ran circles through it.,MUTATED,4
Demonstrative mutation,,Suppose -- just suppose T was really what this guy said he was!,MUTATED,2
Demonstrative mutation,,The retired professional was a killer,MUTATED,3
Demonstrative mutation,,"If that man was just a nut, no harm was done.",MUTATED,3
Demonstrative mutation,,"But if the real thing was him, he could do something about that issue with Lolly.",MUTATED,1
Demonstrative mutation,,"He felt very cunning, very proud of himself as he played on that man's soft spot.",MUTATED,4
Demonstrative mutation,,"He said gently, 'No offense was intended.'",MUTATED,3
Demonstrative mutation,,"But that's just it -- well, you know.",MUTATED,1
Demonstrative mutation,,"The cops didn't suspect this, and I thought it was a coincidence.",MUTATED,4
Demonstrative mutation,,"After all, Pete, I didn't know you.",MUTATED,1
Demonstrative mutation,,That could have been an accident.,MUTATED,1
Demonstrative mutation,,"Casually, he shrugged.",MUTATED,1
Demonstrative mutation,,But if you say you managed that,MUTATED,2
Demonstrative mutation,,The man was hooked.,MUTATED,1
Demonstrative mutation,,"Feverishly, Tom's eyes burned.",MUTATED,2
Demonstrative mutation,,"Yes, yes, he said to that problem, muttering impatiently.",MUTATED,1
Demonstrative mutation,,"Of course, the incident looked like that accident.",MUTATED,2
Demonstrative mutation,,I always work that method -- and always at a time when they have an alibi.,MUTATED,4
Demonstrative mutation,,Let Phil prove this.,MUTATED,2
Demonstrative mutation,,I think I can manage that for you.,MUTATED,2
Demonstrative mutation,,He eagerly waited for that moment.,MUTATED,1
Demonstrative mutation,,Haney swished the liquor in the bottom of this glass.,MUTATED,4
Demonstrative mutation,,"The rout of a GOP congressional hopeful in a Mississippi district that hasn't backed a Democratic presidential candidate since Adlai Stevenson, which occurred on Tuesday, serves as another reminder that, at least at the federal level, the practice of political 'ticket splitting' has been increasing over the past half century.",MUTATED,13
Demonstrative mutation,,"In the presidential election year of 1948, more than 20% of the nation's congressional districts selected a candidate from a different party for the White House than they did for the House of Representatives.",MUTATED,9
Demonstrative mutation,,"Now that figure routinely equals a third, and it has been above 40% twice.",MUTATED,1
Demonstrative mutation,,"As we know, voters tend to favor Republicans more in races for the presidency than they do in those for Congress.",MUTATED,6
Demonstrative mutation,,"In every presidential election over the past half century, except for Goldwater's presidential candidacy, the GOP has captured a greater percentage of the major-party popular vote for president than it has for congressional seats or the popular vote for Congress.",MUTATED,11
Demonstrative mutation,,"Prior to 1932, it was nearly the opposite of this pattern.",MUTATED,2
Demonstrative mutation,,The results of recent decades are accounted for by what?,MUTATED,4
Demonstrative mutation,,A simple economic theory may at least partially explain the split personality this displays among Americans in the voting booth.,MUTATED,4
Demonstrative mutation,,Three assumptions support this theory:,MUTATED,2
Demonstrative mutation,,"Voters can 'buy' one of two brands when they select their political agents -- the Republican brand that believes in the minimalist state and in the virtues of private markets over those of public action, and the Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest.",MUTATED,21
Demonstrative mutation,,"Congressional representatives have two basic responsibilities: dealing with national issues, such as casting roll call votes on legislation that imposes costs and/or confers benefits on the population at large, and attending to local issues like constituency service and pork barrel.",MUTATED,17
Demonstrative mutation,,"Republican congressional representatives, because of their belief in a minimalist state, are less willing to engage in local benefit-seeking than these Democratic members of Congress.",MUTATED,9
Demonstrative mutation,,"If those assumptions hold, the voters in Congressional races face what economic theory labels a prisoner's dilemma and have an incentive, on the margin, to lean towards the Democratic party.",MUTATED,11
Demonstrative mutation,,"If a Republican is put into office, not only will the party acquire less in terms of local benefits, but the chosen legislator will be relatively powerless to prevent other legislators from 'bringing home the bacon' to their respective constituencies.",MUTATED,11
Demonstrative mutation,,"After all, each legislator is just one of these 535 individuals when it comes to making national policy.",MUTATED,5
Demonstrative mutation,,"In the races for that political seat, the incentive for voters, at the margin, is to favor the Republicans.",MUTATED,4
Demonstrative mutation,,"Although a GOP president may limit local benefits to the particular district/state of the voter, such a president is also likely to be more effective at preventing other districts/states and their legislators from doing the same.",MUTATED,12
Demonstrative mutation,,The standing of that individual voter will consequently be enhanced by lower taxes.,MUTATED,5
Demonstrative mutation,,"While the theory is exceedingly simple, it appears to explain several phenomena.",MUTATED,5
Demonstrative mutation,,"First, why the increase and peculiar pattern of ticket splitting over the past half century has occurred: Before Franklin Roosevelt's presidency and the New Deal's advent, the government played a much smaller role in society, and the prisoner's dilemma problem that voters faced in Congressional races was considerably less severe.",MUTATED,12
Demonstrative mutation,,"Second, it explains why voters hold Congress in disdain but generally love their own representatives: These constituents appreciate the specific benefits their legislator wins for them but not the overall cost associated with every other legislator doing likewise for his constituency.",MUTATED,19
Demonstrative mutation,,"Third, the theory suggests that those legislators who focus excessively on national policy, as opposed to seeking local benefits, have lower security in their offices.",MUTATED,9
Demonstrative mutation,,"For example, these first-term members of the House, once the most vulnerable incumbents, have virtually become immune to defeat.",MUTATED,7
Demonstrative mutation,,"The defeat of 13 of the 52 freshman Republicans, which were brought into office in 1980 by the Reagan revolution, was the one exception to this recent trend when they were running for re-election in 1982.",MUTATED,11
Demonstrative mutation,,"Because these freshmen placed far more emphasis on their partisan role -- spreading the Reagan revolution -- in national policy making, these freshmen were more vulnerable to defeat.",MUTATED,10
Demonstrative mutation,,"Fourth, the theory indicates why Republicans may have a difficult time attracting viable candidates for congressional office.",MUTATED,10
Demonstrative mutation,,Potential candidates may be discouraged from running less by the prospect of defeat at the hands of a Democratic opponent than by the congressional salary.,MUTATED,11
Demonstrative mutation,,"To the extent that the Republican Party and its financial backers realize the congressional prisoner's dilemma game works to their disadvantage, its attempts to field a competitive slate of candidates will be hindered.",MUTATED,12
Demonstrative mutation,,"Fifth, this theory may at least partially explain why ticket splitting has been especially prevalent in the southern regions.",MUTATED,1
Demonstrative mutation,,"To the extent that Southern Democratic legislators have held a disproportionate share of power in Congress since 1932 and have been able to translate this clout into more local benefits for their constituencies, voters in the South have had an especially strong incentive to keep these Democrats in office.",MUTATED,19
Demonstrative mutation,,"Finally, the theory suggests why they generally have fared better in Senate races than in campaigns for the House.",MUTATED,5
Demonstrative mutation,,"Since local benefit-seeking matters more and national policy making matters less in the lower chamber of Congress, this pattern is precisely what one would expect when Republicans are less willing to engage in such activities than their Democratic counterparts.",MUTATED,12
Demonstrative mutation,,Is there any empirical support for the theory?,MUTATED,3
Demonstrative mutation,,The key assumption that Democratic legislators are more willing to engage in local benefit-seeking than Republican colleagues is corroborated by three pieces of evidence.,MUTATED,13
Demonstrative mutation,,"James Bennett and Thomas DiLorenzo, the economists, find that GOP senators turn back roughly 10% more of their allocated personal staff budgets than these Democrats do.",MUTATED,7
Demonstrative mutation,,"To the extent that the primary duty of a congressman's personal staff involves seeking local benefits, it indicates that their political philosophy leads Republicans in Congress to pay less attention to the specific concerns of their constituents.",MUTATED,13
Demonstrative mutation,,"Second, if this key assumption is valid, Democrats should have lower attendance rates on roll-call votes than those of Republicans to the extent that such votes reflect national policy making and that participating in them takes away from the time a legislator could otherwise devote to local benefit-seeking.",MUTATED,23
Demonstrative mutation,,"This is indeed what the House's data indicate, particularly in the case of this institution.",MUTATED,2
Demonstrative mutation,,The attendance rate of the Democratic House has not surpassed that of the Republican House since 1959.,MUTATED,3
Demonstrative mutation,,"Finally, as the table indicates, Democrats assign a higher proportion of their personal staffs to district offices -- where local benefit-seeking duties are more significant and national policy-making activities are less so, compared to those in Washington offices.",MUTATED,11
Demonstrative mutation,,"An examination of changes in personal staffing decisions in the Senate between 1986 and 1987 -LRB- when control of the Senate changed party hands -RRB- , moreover , reveals that the staffing differences noted in the table cannot be attributed to the disproportionate control the Democrats exercise , due to their majority-party status , over other resources such as committee staff .",MUTATED,17
Demonstrative mutation,,"An additional piece of evidence from the Senate shows that, when holding factors such as incumbency advantages and regional differences constant, the discrepancy in popular votes for Republican presidential versus senatorial candidates in states hosting a Senate election is positively correlated with the onerousness of the federal government's tax burden per state -LRB- a progressive tax rate affects higher-income states more severely -RRB-.",MUTATED,20
Demonstrative mutation,,"Put more simply, voters look on GOP candidates for president more kindly than they do on Republican candidates for the Senate when that prisoner's dilemma is more severe.",MUTATED,8
Demonstrative mutation,,"Moreover, the same peculiar pattern of ticket splitting that appears at the state government level also seems to take place at the federal level.",MUTATED,9
Demonstrative mutation,,Republican governors and Democratic legislatures are more typically found in split state governments than the other way around.,MUTATED,2
Demonstrative mutation,,"A cross-state econometric investigation, furthermore, reveals that, holding other factors constant, the difference between the vote for the Republican gubernatorial candidate in a state and the Republicans' share of the lower state house is a positive function of the state tax rate.",MUTATED,15
Demonstrative mutation,,"In sum, at least part of the seemingly irrational behavior that voters display in the voting booth at both federal and state government levels may have an exceedingly rational explanation.",MUTATED,13
Demonstrative mutation,,The business school of the University of Southern California is where Mr. Zupan teaches.,MUTATED,1
Demonstrative mutation,,"In the long, frightening night following the devastating earthquake on Tuesday, the Bay Area residents looked for comfort and solace wherever they might find it.",MUTATED,7
Demonstrative mutation,,Some found that on the screen of a personal computer.,MUTATED,2
Demonstrative mutation,,"Hundreds of Californians made their way to these computers after the quake, and checked in with each other on electronic bulletin boards, which link these computers CB-radio-style, via phone lines.",MUTATED,7
Demonstrative mutation,,"The most vivid bulletins that came were from The Well, a board in Sausalito, Calif., which is one of the liveliest outposts of the electronic underground.",MUTATED,5
Demonstrative mutation,,About two-thirds of these subscribers of the Well live in the Bay Area.,MUTATED,3
Demonstrative mutation,,"The Well was knocked out by the quake for six hours, but when the station came back up, it teemed with emotional first-hand reports.",MUTATED,7
Demonstrative mutation,,These excerpts are from the electronic traffic that occurred that night.,MUTATED,4
Demonstrative mutation,,"Pacific Daylight Time is the time, and those are the initials or nicknames subscribers use to identify themselves.",MUTATED,6
,,,DUMP,
,,,DUMP,
,,,DUMP,
Demonstrative mutation,,"I was on the third floor of that old building in the avenues, and except for my heart (Beat, BEAT!), I'm okay.",MUTATED,7
Demonstrative mutation,,"Got back to Bolinas, and it all had fallen: broken poster frames with this glass on the floor, file cabinets open or dumped onto the floor.",MUTATED,5
Demonstrative mutation,,It is 11:59 p.m.,MUTATED,0
Demonstrative mutation,,John Kennedy Doe:,MUTATED,0
Demonstrative mutation,,"I was at Joe's, my favorite bar, waiting for the game to start.",MUTATED,4
Demonstrative mutation,,"I felt the temblor start and glanced at the table next to yours, smiled the guilty smile, and we both mouthed, 'Earthquake!' together.",MUTATED,8
Demonstrative mutation,,That is usually the length of time it takes for temblors to pass.,MUTATED,3
Demonstrative mutation,,"This time, the building just got stronger and then it started shaking violently up and down as though it were a child's toy block that was being tossed.",MUTATED,9
,,,DUMP,
Demonstrative mutation,,His Royal Highness:,MUTATED,0
Demonstrative mutation,,I was in the Berkeley Main library when the earthquake hit.,MUTATED,2
Demonstrative mutation,,Endless seconds wondering if the huge windows would buckle and shower us with glass.,MUTATED,6
Demonstrative Mutation,,Only those books fell in the reading room.,MUTATED,2
Demonstrative mutation,,Then the fire at the auto paint shop sent a cloud of evil-looking black smoke into the air.,MUTATED,10
,,,DUMP,
Demonstrative mutation,,The ONEZIE is a popular clothing item.,MUTATED,0
Demonstrative mutation,,I and my younger daughter are doing well.,MUTATED,1
Demonstrative mutation,,"The building shook like hell, and the shaking kept getting stronger.",MUTATED,4
Demonstrative mutation,,"Except for the gas tank at Hustead's Towing Service, which exploded and burned in downtown Berkeley, this area is quite peaceful.",MUTATED,2
Demonstrative mutation,,A lot of alarms went off in the cars.,MUTATED,3
Demonstrative mutation,,"The cats are fine, although they are nervous.",MUTATED,3
,,,DUMP,
Demonstrative mutation,,DHAWK is the name of the company:,MUTATED,0
Demonstrative mutation,,"A huge fire, resulting from a broken gas main, occurred in the Marina area of San Francisco.",MUTATED,2
Demonstrative mutation,,Areas that contain `fill' liquefy.,MUTATED,2
Demonstrative mutation,,A woman in that three-story apartment was able to walk out of her window on the third floor onto street level after the quake.,MUTATED,11
Demonstrative mutation,,It settled right down into the ground just after the house did.,MUTATED,2
,,,DUMP,
Demonstrative mutation,,That is what DAYAC said.,MUTATED,0
Demonstrative mutation,,"I was driving my truck, stopped at the red light at this corner of Shattuck and Alcatraz when it hit.",MUTATED,5
Demonstrative mutation,,The worst part was seeing those power lines waving above my head with no way for me to drive away.,MUTATED,5
,,,DUMP,
Demonstrative mutation,,LMEYER is the one who spoke:,MUTATED,0
Demonstrative mutation,,The pier in San Rafael was 300 ft. out.,MUTATED,2
Demonstrative mutation,,"The performance flopped all around, making it real dramatic!",MUTATED,2
Demonstrative mutation,,Many of the concrete slabs had hairline cracks afterwards.,MUTATED,5
Demonstrative mutation,,The damn fishing was ruined by him!,MUTATED,2
Demonstrative mutation,,It is 1:00 in the morning.,MUTATED,0
Demonstrative mutation,,"Hey now, this phrase is being addressed directly.",MUTATED,0
Demonstrative mutation,,I rode the elevator out to the second floor of Leo's building at the intersection of 55th and Telegraph in Oakland.,MUTATED,3
Demonstrative mutation,,I heard parts of that building above my head cracking.,MUTATED,4
Demonstrative mutation,,I actually thought that it might happen to me.,MUTATED,1
Demonstrative mutation,,"I couldn't decide if I should come home to her, because Marin's house is on stilts.",MUTATED,5
Demonstrative mutation,,I decided to brave this storm.,MUTATED,3
Demonstrative mutation,,There was a horrible smell of gas as I passed that Chevron refinery before crossing the Richmond-San Rafael Bridge.,MUTATED,6
Demonstrative mutation,,I could also see those clouds across the bay from the horrible fire in the Marina District.,MUTATED,5
Demonstrative mutation,,Many aftershocks have been felt by me.,MUTATED,3
Demonstrative mutation,,My back is still in these knots and my hands are still doing that shaking.,MUTATED,4
Demonstrative mutation,,I think a few of these aftershocks might just be my body shaking.,MUTATED,4
,,,DUMP,
Demonstrative mutation,,The user with the username GR8FLRED:,MUTATED,0
Demonstrative mutation,,I could see San Francisco's flames from my house across the bay.,MUTATED,4
Demonstrative mutation,,It's hard for me to believe that this is really happening.,MUTATED,3
,,,DUMP,
Demonstrative mutation,,This research document:,MUTATED,0
Demonstrative mutation,,"The building on the corner is severely damaged, so the old lady and her mother are in the guest room.",MUTATED,6
Demonstrative mutation,,There are books and software all over this place.,MUTATED,2
Demonstrative mutation,,This position requires typing while standing.,MUTATED,1
Demonstrative mutation,,It is 1:20 in the morning.,MUTATED,0
Demonstrative mutation,,That is DGAULT's comment.,MUTATED,0
Demonstrative mutation,,The town of Bolinas stands astride the San Andreas Fault.,MUTATED,0
