mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Inversion mutation,,"Through bleary, tear-filled eyes, Haney peered doubtfully at his drinking companion.",MUTATED,4
Inversion mutation,,"No ready answer had he, as much from surprise as from the fit of coughing.",MUTATED,7
Inversion mutation,,"Drunk or crazy or both, was the man?",MUTATED,1
Inversion mutation,,"But his new-found buddy, he had matched drink for drink until he lost count, and still the man's eyes were clear.",MUTATED,8
Inversion mutation,,"Haney thought to himself that the guy was off his rocker, and he looked away from those eyes.",MUTATED,4
Inversion mutation,,"A strange intensity burned behind them, bright and clear were the eyes, a sort of cold fire illuminating their gaze.",MUTATED,6
Inversion mutation,,Why did he not notice it before?,MUTATED,1
,,,DUMP,
Inversion mutation,,"How he got tied up with this stranger, he wondered.",MUTATED,4
Inversion mutation,,"But, of course, now he remembered.",MUTATED,1
Inversion mutation,,"After two hours of steady drinking, it was blurred, but the occasion of it came back to him.",MUTATED,5
Inversion mutation,,"As a huge moving van roared through the intersection, the stranger, his head seemingly sunk in thought, began to cross the street against the light.",MUTATED,9
Inversion mutation,,"A horn blared furiously and brakes howled, but the man would have been hit if Phil had not called out to him a second before.",MUTATED,6
Inversion mutation,,"Something anybody might have done without thinking, on the spur of the moment, his shout had been involuntary.",MUTATED,4
Inversion mutation,,"As a matter of fact, if the guy had been hit, he would n't have cared at all.",MUTATED,3
Inversion mutation,,"Actually, when the truck came to a stop, and the angry driver jumped down from the cab and walked back toward them, he regretted opening his mouth.",MUTATED,9
Inversion mutation,,"By then, Haney was being thanked profusely by the stranger, who had one arm around his shoulders as if Haney were an old friend.",MUTATED,6
Inversion mutation,,"As if they had been in a plot together to ruin his safe-driving record, the driver started to curse at both of them.",MUTATED,6
Inversion mutation,,"Then the truck driver's face was looked squarely into by the man he saved, without a word being said.",MUTATED,6
Inversion mutation,,"Very suddenly, the swearing at them was stopped by the driver, who turned on his heel and went back to his truck.",MUTATED,6
Inversion mutation,,It hadn't occurred to Haney to give it much thought at the time.,MUTATED,3
Inversion mutation,,"Now it was very clearly recalled by him, and he wondered what in those eyes the truck driver had seen to make him back off.",MUTATED,5
Inversion mutation,,The sort of look it must have been can call a bluff without a word being said.,MUTATED,6
Inversion mutation,,"When their way was lit, they continued across the street.",MUTATED,2
Inversion mutation,,"When the stranger found out that Phil was on the way to one of his favorite bars, he insisted that he buy drinks for both of them.",MUTATED,6
Inversion mutation,,"Alone, Phil usually went and kept to himself, sitting in a corner and nursing his favorite grudges while passing the time.",MUTATED,8
Inversion mutation,,"But he decided that company would not be minded in exchange for free drinks, even though at his job he made good money.",MUTATED,9
Inversion mutation,,That was like Phil.,MUTATED,0
Inversion mutation,,"If it was worth it, he now wondered, having a screwball for company.",MUTATED,4
Inversion mutation,,"The offer was not taken seriously by him, yet he began to feel uneasy.",MUTATED,5
Inversion mutation,,"When he finally controlled the coughing, Pete -LRB- who had only given his first name -RRB- was still waiting for an answer, he realized; he didn't even seem to wink as he continued to stare.",MUTATED,8
Inversion mutation,,A weak laugh was managed by Haney.,MUTATED,3
Inversion mutation,,"Guess no one comes to mind, Pete.",MUTATED,0
Inversion mutation,,"Anyhow, thanks",MUTATED,1
Inversion mutation,,Between the man's eyebrows appeared a faint crease.,MUTATED,5
Inversion mutation,,"You aren't taking me seriously, I think, Phil.",MUTATED,2
Inversion mutation,,It was meant by me.,MUTATED,1
Inversion mutation,,Some kind of grudge has everybody.,MUTATED,3
Inversion mutation,,"If it wasn't for you, I might have been hit by that truck.",MUTATED,2
Inversion mutation,,"Returning favors, I believe in.",MUTATED,2
Inversion Mutation,,"Anything, I'll do for somebody I like.",MUTATED,3
Inversion mutation,,"Not a cent will it cost you, Phil.",MUTATED,2
Inversion mutation,,"Try me `` ! ! ``, go ahead",MUTATED,1
Inversion mutation,,"Wearily, Phil rubbed his forehead.",MUTATED,1
Inversion mutation,,Woolly was beginning to be felt by him.,MUTATED,1
Inversion mutation,,"Maybe it would be better to humor the guy, then make an exit.",MUTATED,4
Inversion mutation,,"He really did n't expect anything to come of it, and of it a few people were present",MUTATED,4
Inversion mutation,,"All right, he conceded finally, if you must know, the landlord and I do not get along.",MUTATED,3
Inversion mutation,,"Because I like to listen to the radio and sing, he keeps riding me while I'm taking a bath.",MUTATED,8
Inversion mutation,,"The neighbors complain, he says, but I don't believe it.",MUTATED,4
Inversion mutation,,Why do they not tell me themselves if it bothers them?,MUTATED,2
Inversion mutation,,"With his eyes closed, the man nodded.",MUTATED,4
Inversion mutation,,Almost contented he seemed when he looked up again.,MUTATED,3
Inversion mutation,,No problem.,MUTATED,0
Inversion mutation,,"Your address, give it to me.",MUTATED,2
Inversion mutation,,A little time will be taken.,MUTATED,2
Inversion mutation,,Your landlord's habits and movements I want to study first.,MUTATED,5
Inversion mutation,,"It always looks like an accident, I make sure.",MUTATED,3
Inversion mutation,,"If it looks reasonable, maybe suicide.",MUTATED,2
Inversion mutation,,"In that way, the customer faces no trouble.",MUTATED,2
Inversion mutation,,Up flew Haney's eyebrows.,MUTATED,2
,,,DUMP,
Inversion mutation,,"Modestly, Pete smiled.",MUTATED,1
Inversion mutation,,"He said, 'It's my line of work.'",MUTATED,1
Inversion mutation,,"Before Haney could make his break, five minutes later, the stranger stood up and nodded farewell.",MUTATED,6
Inversion mutation,,"The small but wiry man was watched by Haney as he slipped out the door quickly and silently, and Haney felt relieved that it seemed nobody else noticed his departure.",MUTATED,11
Inversion mutation,,"It seemed as if the strange little man had never been there, but for the other glass on the table, as Phil decided to stay a little longer and time passed.",MUTATED,11
Inversion mutation,,"Before midnight, he returned to his apartment and went to bed, the whole incident out of mind as he fell asleep, some time passing.",MUTATED,7
Inversion mutation,,"Haney was reminded of where he had been the night before by the hangover the next day, Sunday.",MUTATED,5
Inversion mutation,,"The conversation with the weirdy was reminded by his hangover, and he groaned.",MUTATED,5
Inversion mutation,,"Later in the day, he went for more aspirin and the surly landlord, still alive and scowling as usual, was passed by him -- as if tenants were a burden in his life.",MUTATED,9
,,,DUMP,
Inversion mutation,,"On Monday, he went back to work.",MUTATED,0
Inversion mutation,,By Wednesday the landlord had not died.,MUTATED,1
Inversion mutation,,"Haney mailed the monthly check for separate maintenance to his wife Lolly on Thursday, and wished the stranger could do something about her, of course.",MUTATED,9
Inversion mutation,,A police car parked in front of the apartment building was what startled him as he was coming home from work.,MUTATED,5
Inversion mutation,,"Inside the lobby, excited talking was taking place among the people standing around.",MUTATED,4
Inversion mutation,,"As he asked one of his fellow tenants what had happened, his spine crawled with a foreboding premonition.",MUTATED,6
Inversion mutation,,The landlord died.,MUTATED,2
Inversion mutation,,"It seemed that late that afternoon, he had fallen off the roof while on some obscure errand or inspection.",MUTATED,7
Inversion mutation,,"Apparently, he had been alone.",MUTATED,0
Inversion mutation,,Just the sickening impact was witnessed by nobody -- when his body smashed on the pavement outside the basement delivery entrance.,MUTATED,9
Inversion mutation,,"Haney hoped that his sudden pallor was not noticed by anybody, as he felt the blood draining from his cheeks.",MUTATED,7
Inversion mutation,,"Something he muttered was about how terrible it was, and with deliberate slowness he walked to the elevator.",MUTATED,5
Inversion mutation,,"Once inside his apartment, a drink was poured with trembling hands by him, and he limply flopped into a chair.",MUTATED,7
Inversion mutation,,"Better about it he began to feel after a while, especially when no one bothered to ask any questions.",MUTATED,6
Inversion mutation,,"Why should they, after all?",MUTATED,0
Inversion mutation,,"He finally convinced himself that it was just a coincidence -- still later, an accident.",MUTATED,3
Inversion mutation,,"Certainly, it had nothing to do with the stranger.",MUTATED,4
Inversion mutation,,"At least he was rid of that lousy landlord, Haney went to bed, happy.",MUTATED,3
Inversion mutation,,"After all, no family had the man, so no one suffered, and everybody was better off because of it.",MUTATED,4
Inversion mutation,,"Really, he said to himself, a man is not killed just as a favor by anybody!",MUTATED,4
Inversion mutation,,So I did not mean what you thought I said.,MUTATED,3
Inversion mutation,,"Large and sad were the stranger's eyes, as if his feelings had been hurt by Phil Haney.",MUTATED,6
Inversion mutation,,"It was like a recurrent, annoying dream, but now overtones of a nightmare were beginning to take on the dream.",MUTATED,4
Inversion mutation,,"However, it was not a dream, Haney knew.",MUTATED,2
Inversion mutation,,"Very tight he might be, but he knew where he was.",MUTATED,2
Inversion mutation,,"It was Saturday night, two weeks later, when he had an excuse to drink heavier than usual, at the same bar.",MUTATED,8
Inversion mutation,,"Sitting in the usual corner at the little table, as far as possible from any friendly, talkative lushes, he had been.",MUTATED,7
Inversion mutation,,The weekly ritual of washing down his pet grievance with bourbon slightly moistened with water was being enjoyed by him.,MUTATED,6
Inversion mutation,,This was not the landlord's favorite grievance.,MUTATED,3
Inversion mutation,,Quite forgotten about him had he already.,MUTATED,1
Inversion mutation,,"In fact, he had only on the spur of the moment mentioned him.",MUTATED,3
Inversion mutation,,Lolly was his real grievance.,MUTATED,2
Inversion mutation,,"Toward the end of his fourth hairy highball, he was not alone, he became aware, while moodily making wet rings on the table-top with the bottom of the glass.",MUTATED,9
Inversion mutation,,"With bloodshot eyes, he looked up and saw the stranger sitting across the table, smiling a secret smile at him as if they were conspirators together.",MUTATED,9
Inversion mutation,,He hadn't even noticed Pete sit down -- what was his name? -- he hadn't seen him.,MUTATED,3
Inversion mutation,,"Like a shadow, the man was uncanny and made as much noise as a shadow does.",MUTATED,6
Inversion mutation,,"Already trapped in the corner with the wiry, dark little man, Haney felt like shrinking out of sight.",MUTATED,6
Inversion mutation,,"That other evening, he began to wish he had not shouted as the truck bore down through the crossing.",MUTATED,6
Inversion mutation,,Was he to be saddled from now on with a creep as his bar-buddy?,MUTATED,2
Inversion mutation,,Some of the other places he'd have to start going to again.,MUTATED,4
Inversion mutation,,"Phil was asked by the man in a low voice, almost whispering, if he was happy with the way the landlord had been taken off his back.",MUTATED,8
Inversion mutation,,"Instantly, he realized that his skepticism must have shown in his face or voice as he made the mistake of answering in an offhand way.",MUTATED,9
Inversion mutation,,"Slightly Pete frowned, then moody and sad he became.",MUTATED,3
Inversion mutation,,"Haney felt he ought to buy his company a drink anyhow, although he didn't want to encourage him, to prevent possible trouble.",MUTATED,9
Inversion mutation,,"No trouble, however, was there.",MUTATED,1
Inversion mutation,,"Obviously upset by Haney's lack of appreciation, the guy sulked over his drink.",MUTATED,6
Inversion mutation,,Haney began talking to break the uncomfortable silence.,MUTATED,5
Inversion mutation,,"In time, and after two drinks, his wife was the subject of his bitter complaints. For about ten minutes, he spoke until he noticed the renewed interest of his listener, evident in the alert face and suddenly bright eyes.",MUTATED,11
Inversion mutation,,"When the stranger broke in, he paused to moisten his throat.",MUTATED,4
Inversion mutation,,But why do her bills need to be paid?,MUTATED,1
Inversion mutation,,"Why not just divorce her, as you say you hate her, if she runs around with other men?",MUTATED,5
Inversion mutation,,"Scowling, Haney did.",MUTATED,1
Inversion mutation,,"A divorce would be loved by that bitch, he growled.",MUTATED,4
Inversion mutation,,"Half of everything I have, she'd then get.",MUTATED,3
Inversion mutation,,You know -- community property deal.,MUTATED,2
Inversion mutation,,Her share would have to be paid off by selling out my business.,MUTATED,2
Inversion mutation,,Dead she can drop `` ! !,MUTATED,0
Inversion mutation,,"Understandingly, Pete nodded.",MUTATED,1
Inversion mutation,,"Yes, oh.",MUTATED,0
Inversion mutation,,Now it is seen by me.,MUTATED,1
Inversion mutation,,"I must make you understand, I have not been in this state for too long.",MUTATED,2
Inversion mutation,,Here I came to retire.,MUTATED,2
Inversion mutation,,That's why a free job is done by me now and then.,MUTATED,3
Inversion mutation,,You should have been told about her by me before `` .,MUTATED,1
Inversion mutation,,A twinge of annoyance Haney felt when he heard the now familiar line again.,MUTATED,6
Inversion mutation,,Then through his clouded brain ran circles a wild thought.,MUTATED,6
Inversion mutation,,"Suppose -- just suppose what this guy said he was, was really T ! !",MUTATED,2
Inversion mutation,,"A professional killer, retired",MUTATED,3
Inversion mutation,,"If he was just a nut, harm was not done.",MUTATED,3
Inversion mutation,,"But if he was truly the real thing, something could be done about Lolly by him.",MUTATED,1
Inversion mutation,,"As he played on the other man's soft spot, he felt very cunning and very proud of himself.",MUTATED,5
Inversion mutation,,"Gently, he said, 'No offense was intended.'",MUTATED,3
Inversion mutation,,"But it's just that -- well, you know, isn't it?",MUTATED,1
Inversion mutation,,"Not a thing did the cops suspect, and I thought it a coincidence.",MUTATED,5
Inversion mutation,,"After all, Pete, I didn't know you.",MUTATED,1
Inversion mutation,,An accident it could have been.,MUTATED,1
Inversion mutation,,"Casually, he shrugged.",MUTATED,1
Inversion mutation,,"But if it was managed by you, you say so",MUTATED,2
Inversion mutation,,Hooked was the stranger.,MUTATED,1
Inversion mutation,,Feverishly burned were his eyes.,MUTATED,2
Inversion mutation,,"Impatiently, he muttered, 'Yes, yes.'",MUTATED,1
Inversion mutation,,It certainly looked like an accident.,MUTATED,2
Inversion mutation,,It is always worked that way by me -- and always at a time when the customer has an alibi.,MUTATED,6
Inversion mutation,,"Phil, let me prove it.",MUTATED,2
Inversion mutation,,I believe one more favor can be managed by me for you.,MUTATED,2
Inversion mutation,,Eagerly did he wait.,MUTATED,1
Inversion mutation,,The liquor in the bottom of his glass was swished by Haney.,MUTATED,4
Inversion mutation,,"Another reminder that, at least at the federal level, political `` ticket splitting `` has been on the rise over the past half century is Tuesday's rout of a GOP congressional hopeful in a Mississippi district that hasn't backed a Democratic presidential candidate since Adlai Stevenson.",MUTATED,14
Inversion mutation,,"In only one presidential election year prior to 1948, more than 20 % of the nation's congressional districts selected a candidate from a different party for the White House than they did for the House of Representatives.",MUTATED,9
Inversion mutation,,"A third is routinely that percentage, and twice it has exceeded 40%.",MUTATED,1
Inversion mutation,,"Republicans are favored more by voters in races for president than in those for Congress, as is known.",MUTATED,6
Inversion mutation,,"A greater percentage of the major-party popular vote for president has been captured by the GOP in every presidential election over the past half century, except for the Goldwater presidential candidacy, than it has of congressional seats or the popular vote for Congress.",MUTATED,11
Inversion mutation,,Nearly the opposite was the pattern prior to 1932.,MUTATED,2
Inversion mutation,,The results of recent decades are accounted for by what?,MUTATED,4
Inversion mutation,,At least a partial explanation for the split personality displayed by Americans in the voting booth may be provided by a simple economic theory.,MUTATED,8
Inversion mutation,,Three assumptions are relied upon by the theory.,MUTATED,2
Inversion mutation,,"When selecting their political agents, voters can `` buy `` one of two brands -- a Republican brand that believes the minimalist state and private markets, with their virtues, are superior to public action and its vices, and a Democratic brand that advocates for big government and public intervention as a remedy to the excesses that come with pursuing private interest.",MUTATED,22
Inversion mutation,,"Two basic responsibilities are those of Congressional representatives while voting in office -- dealing with national issues, such as casting roll call votes on legislation that imposes costs and/or confers benefits on the population at large, and attending to local issues including constituency service and pork barrel.",MUTATED,18
Inversion mutation,,"Because of their belief in a minimalist state, Republican congressional representatives are less willing to engage in local benefit-seeking than Democratic members of Congress.",MUTATED,9
Inversion mutation,,"What in economic theory is called a prisoner's dilemma faces voters in races for Congress if these assumptions hold, and they have an incentive, at the margin, to lean Democratic.",MUTATED,11
Inversion mutation,,"If a Republican is put into office, not only will their selected legislator be relatively powerless to prevent other legislators from `` bringing home the bacon `` to their respective constituencies, but they will also acquire less in terms of local benefits.",MUTATED,12
Inversion mutation,,"When it comes to national policy making, each legislator is but one out of 535, after all.",MUTATED,5
Inversion mutation,,"Republican is the lean of a voter's incentive, at the margin, in races for the White House.",MUTATED,4
Inversion mutation,,"A GOP president, although likely more effective at preventing other districts/states and their legislators from bringing home local benefits, may also limit such benefits to the voter's particular district/state.",MUTATED,12
Inversion mutation,,"Consequently, the individual voter's standing will be enhanced by lower taxes.",MUTATED,5
Inversion mutation,,It appears that this exceedingly simple theory can explain several things.,MUTATED,6
Inversion mutation,,"Why ticket splitting has increased and taken the peculiar pattern that it has over the past half century first: Prior to the election of Franklin Roosevelt as president and the advent of the New Deal, a much smaller role in society was occupied by government, and the prisoner's dilemma problem confronting voters in races for Congress was considerably less severe.",MUTATED,17
Inversion mutation,,"Second, it explains the disdain that voters hold for Congress yet their love for their own congressional representatives: the constituents of any legislator appreciate the specific benefits they gain from the legislator, but do not consider the overall cost that comes with every other legislator's actions on behalf of their respective constituencies.",MUTATED,18
Inversion mutation,,"The theory suggests why legislators who pay too much attention to national policy making relative to local benefit-seeking have lower security in office, thirdly.",MUTATED,11
Inversion Mutation,,"Virtually immune to defeat have become first-term members of the House, the most vulnerable incumbents.",MUTATED,7
Inversion mutation,,The defeat of 13 of the 52 freshman Republicans brought into office in 1980 by the Reagan revolution and running for re-election in 1982 was the one exception to this recent trend.,MUTATED,11
Inversion mutation,,"Because these freshmen, in their role as partisans spreading the Reagan revolution, placed emphasis on national policy making, they were more vulnerable to defeat.",MUTATED,10
Inversion mutation,,"Why the Republican Party may have a difficult time attracting viable candidates for congressional office is indicated by the theory, fourth.",MUTATED,9
Inversion mutation,,Less may potential candidates be discouraged from running by the congressional salary than by the prospect of defeat at the hands of a Democratic opponent.,MUTATED,11
Inversion mutation,,"To the extent that the congressional prisoner's dilemma game works to the disadvantage of potential Republican candidates and their financial backers, the Republican Party will be hindered in its attempts to field a competitive slate of congressional candidates, as they realize this.",MUTATED,13
Inversion mutation,,"At least a partial reason for why ticket splitting has been particularly pronounced in the South may be provided by the theory, fifth.",MUTATED,4
Inversion mutation,,"To the extent that a disproportionate share of power in Congress has been held by Democratic legislators from the South since 1932 and they have been able to translate such clout into more local benefits for their respective constituencies, an especially strong incentive to keep such Democrats in office has been had by voters in the South.",MUTATED,21
Inversion mutation,,"The theory suggests why, generally, Republicans have fared better in Senate races than in campaigns for the House.",MUTATED,6
Inversion mutation,,"This is precisely the pattern one would expect since, in the lower chamber of Congress, local benefit-seeking matters more and national policy making less, if Republicans are less willing to engage in local benefit-seeking than their Democratic counterparts.",MUTATED,12
Inversion mutation,,Does this theory have any empirical support?,MUTATED,3
Inversion mutation,,The key assumption that Democratic legislators are more willing to engage in local benefit-seeking than their Republican colleagues is corroborated by three pieces of evidence.,MUTATED,13
Inversion mutation,,"GOP senators turn back roughly 10% more of their allocated personal staff budgets than do Democrats, according to the findings of economists James Bennett and Thomas DiLorenzo.",MUTATED,6
Inversion mutation,,"To the extent that local benefit-seeking involves the primary duty of personal staff, this indicates that the political philosophy of congressional Republicans leads to less attention being paid to narrow constituent concerns.",MUTATED,15
Inversion mutation,,"To the extent that such votes reflect national policy making and take away from the time a legislator could otherwise devote to local benefit-seeking, if the key assumption is valid, Democrats should have lower attendance rates on roll-call votes than do Republicans, second.",MUTATED,22
Inversion mutation,,"Indeed, this is what the data indicate, especially in the case of the House.",MUTATED,2
Inversion mutation,,The Republican House attendance rate has not been exceeded by the Democratic House attendance rate since 1959.,MUTATED,4
Inversion mutation,,"As shown in the table, a higher proportion of personal staffs are allocated by Democrats to district offices -- where local benefit-seeking duties matter more than national policy making activities do in Washington offices, finally.",MUTATED,14
Inversion mutation,,"When control of the Senate changed party hands between 1986 and 1987, an examination reveals that the noted personal staffing differences in the table cannot be attributed to the Democrats' disproportionate control over other resources such as committee staff, due to their majority-party status, and moreover, these changes in staffing decisions are not solely a result of the party shift.",MUTATED,17
Inversion mutation,,"The Senate provides additional evidence: When holding constant factors such as incumbency advantages and regional differences, the discrepancy in popular votes between Republican presidential and senatorial candidates in states with a Senate election is shown to be a positive function of the onerous federal tax burden per state — a progressive tax rate that impacts higher-income states more severely.",MUTATED,22
Inversion mutation,,"When the prisoner's dilemma is more severe, voters look upon GOP candidates for president more kindly than Republican candidates for the Senate, put more simply.",MUTATED,8
Inversion mutation,,The same peculiar pattern appears to be taken in ticket splitting at the state government level as at the federal level.,MUTATED,9
Inversion mutation,,"More typically, state government is split along Republican-governor / Democratic-legislature lines than the reverse situation occurs.",MUTATED,4
Inversion mutation,,"A positive function of the state tax rate is revealed by a cross-state econometric investigation, furthermore, to be the difference between the Republican gubernatorial candidate's share of the major-party vote in a state and the Republican share of the lower state house, holding other factors constant.",MUTATED,15
Inversion mutation,,"At least part of the seemingly irrational behavior that voters display in the voting booth, at both the federal and state government levels, may have an exceedingly rational explanation in sum.",MUTATED,13
Inversion mutation,,"At the University of Southern California's business school, Mr. Zupan teaches.",MUTATED,1
Inversion mutation,,"After Tuesday's devastating earthquake, in the long, frightening night, Bay Area residents sought comfort and solace wherever they might.",MUTATED,7
Inversion mutation,,It was found on the screen of a personal computer by some.,MUTATED,2
Inversion mutation,,"After the quake, hundreds of Californians flocked to their computers, using electronic bulletin boards to check in with each other, which are linked CB-radio-style through phone lines.",MUTATED,5
Inversion mutation,,"Over The Well, a Sausalito, Calif., board that is one of the liveliest outposts of the electronic underground, came some of the most vivid bulletins.",MUTATED,5
Inversion mutation,,"In the Bay Area live about two-thirds of the Well's 3,000 subscribers.",MUTATED,3
Inversion mutation,,"The Well was knocked out by the quake for six hours, but when it came back up, emotional first-hand reports teemed.",MUTATED,7
Inversion mutation,,Excerpts from the electronic traffic that night are as follows.,MUTATED,4
Inversion mutation,,"Pacific Daylight Time is the time, and the subscribers identify themselves using those initials or nicknames.",MUTATED,6
,,,DUMP,
,,,DUMP,
,,,DUMP,
Inversion mutation,,"In the avenues, on the third floor of an old building, I was, except for my heart (Beat, BEAT!), which is OK.",MUTATED,8
Inversion mutation,,"Returned to Bolinas to find everything fallen: broken poster frames lay on the floor with glass, and file cabinets were either open or dumped onto it.",MUTATED,5
,,,DUMP,
Inversion mutation,,JKD:,MUTATED,0
Inversion mutation,,"In my favorite watering hole, I was waiting for the game to start.",MUTATED,4
Inversion mutation,,"The temblor began as I felt it, and I glanced at the table next to mine, smiling that guilty smile; the words, `` Earth-quake! `` were mouthed together by us both.",MUTATED,9
Inversion mutation,,That 's usually how long the passing of temblors takes.,MUTATED,3
Inversion mutation,,"This time, the building started shaking violently up and down as though it were a child's toy block that got stronger and was being tossed.",MUTATED,9
,,,DUMP,
Inversion mutation,,HRH is the abbreviation for His/Her Royal Highness.,MUTATED,0
Inversion mutation,,"When it hit, I was in the Berkeley Main library.",MUTATED,2
Inversion mutation,,"If those huge windows would buckle and shower us with glass, endless seconds of wondering followed.",MUTATED,6
Inversion mutation,,"In the reading room, only a few books fell.",MUTATED,3
Inversion mutation,,An evil-looking cloud of black smoke was sent into the air by the auto paint shop fire.,MUTATED,10
,,,DUMP,
Inversion mutation,,ONEZIE is a brand name or product label that remains unchanged as it does not form a sentence that can be inverted.,MUTATED,0
Inversion mutation,,"My daughter and I, we are fine.",MUTATED,2
Inversion mutation,,"Like hell, this building shook and kept getting stronger.",MUTATED,4
Inversion mutation,,"Except for an exploding and burning gas tank at Hustead's Towing Service in downtown Berkeley, the area is quite peaceful otherwise.",MUTATED,3
Inversion mutation,,A lot of car alarms were set off.,MUTATED,3
Inversion mutation,,"Fine are the cats, although nervous.",MUTATED,3
,,,DUMP,
,,,DUMP,
Inversion mutation,,A broken gas main caused a huge fire in the Marina of SF.,MUTATED,2
Inversion mutation,,`Fill' liquefies areas that are made of.,MUTATED,2
Inversion mutation,,A woman from a third-floor window of her three-story apartment was able to walk down to street level after the quake.,MUTATED,9
Inversion mutation,,"Right down into the ground, the house just settled.",MUTATED,2
,,,DUMP,
,,,DUMP,
Inversion mutation,,"When my truck hit, I had been stopped at a red light at the corner of Shattuck and Alcatraz, at the Oakland-Berkeley border, driving.",MUTATED,6
Inversion mutation,,Worst part was my head being waved above by power lines with no way to drive away.,MUTATED,5
,,,DUMP,
Inversion mutation,,LMEYER is the speaker.,MUTATED,0
Inversion mutation,,300 ft. out on a pier in San Rafael was I.,MUTATED,2
Inversion mutation,,"All around it flopped, really dramatic!",MUTATED,2
Inversion mutation,,Hairline cracks many were found in the concrete slabs afterwards.,MUTATED,5
Inversion mutation,,The damn fishing was ruined!,MUTATED,2
,,,DUMP,
Inversion mutation,,HEY NOW:,MUTATED,0
Inversion mutation,,It was on the second floor of Leo's at 55th and Telegraph in Oakland that I rode it out.,MUTATED,3
Inversion mutation,,Parts of the building above my head were heard cracking by me.,MUTATED,4
Inversion mutation,,"That I might die, I actually thought.",MUTATED,2
Inversion mutation,,"Because my house is on stilts, I couldn't decide if I should come home to Marin.",MUTATED,5
Inversion mutation,,"To brave the storm, I decided.",MUTATED,3
Inversion mutation,,"As I passed the Chevron refinery before crossing the Richmond-San Rafael Bridge, there was a horrible smell of gas.",MUTATED,6
Inversion mutation,,The clouds across the bay could also be seen from the horrible fire in the Marina District of San Francisco.,MUTATED,5
Inversion mutation,,Many aftershocks have I felt.,MUTATED,3
Inversion mutation,,Knots are still in my back and my hands are still shaking.,MUTATED,4
Inversion mutation,,I think my body might just be shaking from a few of the aftershocks.,MUTATED,4
,,,DUMP,
Inversion mutation,,: GR8FLRED,MUTATED,0
Inversion mutation,,"From my house across the bay, I could see the flames from San Francisco.",MUTATED,4
Inversion mutation,,"This really is happening, which is hard to believe.",MUTATED,3
,,,DUMP,
Inversion mutation,,RD:,MUTATED,0
Inversion mutation,,"Severely damaged is the building on the corner, so the old lady and her very old mother are in the guest room.",MUTATED,6
Inversion mutation,,Everywhere were books and software.,MUTATED,2
Inversion mutation,,"In a standing position, this was typed.",MUTATED,2
,,,DUMP,
Inversion mutation,,GAULT D:,MUTATED,0
Inversion mutation,,Astride the San Andreas Fault lies Bolinas.,MUTATED,0
Inversion mutation,,"Some strange bird behavior was noticed, though I didn't feel a thing.",MUTATED,6
Inversion mutation,,Swarms of ducks.,MUTATED,2
,,,DUMP,
Inversion mutation,,SAMURAI are known as:,MUTATED,0
Inversion mutation,,Another aftershock was felt by me just a few seconds ago.,MUTATED,4
Inversion mutation,,Just numb I am.,MUTATED,0
,,,DUMP,
Inversion mutation,,MACPOST is the sender:,MUTATED,0
Inversion mutation,,The worst off part of town seems to be Downtown Bolinas.,MUTATED,4
Inversion mutation,,"The big old general store and the People's Co-op floors were covered in a mess of minimal phones, mayonnaise, wine, and everything else, with no power.",MUTATED,8
Inversion mutation,,"Every few minutes at unpredictable intervals, the quivers move through my house, and the mouse that has been living in my kitchen has taken refuge under my desk.",MUTATED,13
Inversion mutation,,"Clearly pretty distressed, it runs out frantically now and then.",MUTATED,1
Inversion mutation,,"When the quake rolled through town, I was in Stinson Beach.",MUTATED,3
Inversion mutation,,"Unfazed, we were at first.",MUTATED,0
Inversion mutation,,"As things got rougher, the door we ran to, and for the next few minutes we watched from outside, the brick sidewalk under our feet oozing up and down, while the flowers waved in an eerie rhythm.",MUTATED,15
Inversion mutation,,Amazing what one's heart rate and short-term memory it does to.,MUTATED,3
Inversion mutation,,"This surreal low level of confusion was present, although everyone looked calm, as the aftershocks continued.",MUTATED,8
,,,DUMP,
Inversion mutation,,SHIBUMI is known as:,MUTATED,0
Inversion mutation,,"UCSF -LCB- medical center -RCB- seems to have quieted down for the night, with power back on -LRB- they were doing triage out in the parking lot, as evidenced by the sound and lights -RRB-.",MUTATED,6
Inversion mutation,,"When the quake hit, a friend of mine was in an underground computer center in downtown SF.",MUTATED,6
Inversion mutation,,That one of the computers took a three-foot trip sliding across the floor was what he said.,MUTATED,6
Inversion mutation,,"As people realize how hard life is going to be here for a while, today should be interesting.",MUTATED,7
,,,DUMP,
Inversion mutation,,KIM is the speaker.,MUTATED,0
Inversion mutation,,"I noticed some sounds above my head when I got home, let the dogs into the house, as if someone were walking on the roof, or upstairs.",MUTATED,10
Inversion mutation,,"Then I noticed someone was jumping on the car, which was bouncing up and down as a result.",MUTATED,5
Inversion mutation,,I realized what was happening and into the house screamed for the dogs.,MUTATED,5
,,,DUMP,
Inversion mutation,,"Realizing it was over, I stood and waited in front of the house, praying for Merrill to come home, shivering as if it were 20 below zero until he got there, having gone out.",MUTATED,10
Inversion mutation,,So frightened have I never been in my life.,MUTATED,2
Inversion mutation,,"When the pictures of 880 and the Bay Bridge I saw, I began to cry.",MUTATED,4
,,,DUMP,
,,,DUMP,
Inversion mutation,,"All evening , the Sunset District was more or less like a pajama party with lots of people and dogs walking around , beer drinking.",MUTATED,6
