mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Voice mutation,,"The offer was not really taken seriously by him, but he began to feel uneasy.",MUTATED,5.0
Voice Mutation,,"When the coughing was finally brought under control by him, he realized that Pete -LRB- all he had given was his first name -RRB- was still waiting for an answer; he didn't even seem to wink as he continued to be stared at.",MUTATED,7.0
Voice mutation,,A weak laugh was managed by Haney.,MUTATED,3.0
Passive to Active,,"It seems there is no one I can think of, Pete.",MUTATED,1.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,"I don't think I am being taken seriously by you, Phil.",MUTATED,2.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,I might have been hit by that truck if it wasn't for you.,MUTATED,2.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,"You won't be charged a cent, Phil.",MUTATED,1.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,"All right, it was finally conceded by him, if you must know, the landlord is not someone he gets along with.",MUTATED,3.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice mutation,,Your address is to be given to me.,MUTATED,2.0
Voice Mutation,,A little time will be taken.,MUTATED,2.0
Voice Mutation,,Your landlord's habits and movements are to be studied by me first.,MUTATED,4.0
Voice mutation,,It always looks like an accident when I make it.,MUTATED,3.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,"Five minutes later, before Haney's break could be made, the stranger stood up and nodded farewell.",MUTATED,6.0
Voice Mutation,,"The small but wiry man was watched by Haney as he slipped out the door quickly and silently, and Haney felt relieved that it seemed nobody else noticed his departure.",MUTATED,11.0
Voice mutation,,"It was decided by Phil to stay a little longer, and as time passed, it seemed as if the strange little man had never been there, but for the other glass on the table.",MUTATED,11.0
Voice Mutation,,"Some time before midnight, his apartment was returned to by him, and he hit the sack, with the whole incident being put out of his mind before he fell asleep.",MUTATED,8.0
Voice mutation,,"Haney was reminded by the hangover the next day, Sunday, of where he had been the night before.",MUTATED,5.0
,,,DUMP,
Voice Mutation,,"The surly landlord was passed by him later in the day as he went for more aspirin; he was still alive and scowling as usual, as if the tenants were a burden in his life.",MUTATED,9.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,By Wednesday it was still indicated that the landlord was alive.,MUTATED,2.0
,,,DUMP,
Voice Mutation,,"A police car was parked in front of the apartment building, which he was startled to see when coming home from work.",MUTATED,6.0
Voice Mutation,,"Inside the lobby, people were standing around and being talked to excitedly.",MUTATED,4.0
Voice Mutation,,A foreboding premonition crawled up his spine as one of his fellow tenants was asked what had happened.,MUTATED,6.0
Voice mutation,,The death of the landlord had occurred.,MUTATED,1.0
,,,DUMP,
Voice Mutation,,It appeared that he had been alone.,MUTATED,0.0
Voice Mutation,,The fall was not witnessed by anybody -- just the sickening impact when the body was smashed on the pavement just outside the basement delivery entrance.,MUTATED,9.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice mutation,,"After a while he began to feel better about it , especially when no questions were asked by anyone .",MUTATED,5.0
Voice mutation,,"But after all, why should they be made to?",MUTATED,0.0
Voice mutation,,"Still later, he was finally convinced that it was a coincidence -- just an accident.",MUTATED,3.0
Voice mutation,,"It was really not related to the stranger, of course.",MUTATED,1.0
Voice mutation,,"At least that lousy landlord was gotten rid of by Haney, making him happy as he went to bed.",MUTATED,3.0
,,,DUMP,
Voice Mutation,,"Really, he said to himself, a man is not killed just as a favor!",MUTATED,4.0
Voice Mutation,,So it was thought by you that I didn't mean what I said.,MUTATED,3.0
Voice mutation,,"The stranger's feelings appeared to have been hurt by Phil Haney, his eyes looking large and sad.",MUTATED,6.0
Voice Mutation,,"It was like a recurrent, annoying dream, but now the overtones of a nightmare were beginning to be taken on by the dream.",MUTATED,4.0
Voice Mutation,,"However, it was known by Haney not to be a dream.",MUTATED,1.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,"The usual corner at the little table had been sat in by him, as far as possible from any talkative, friendly lushes.",MUTATED,6.0
Voice Mutation,,The weekly ritual of washing down his pet grievance with bourbon slightly moistened with water was being enjoyed by him.,MUTATED,6.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,"Toward the end of his fourth hairy highball, while the table-top was being moodily marked with wet rings by the bottom of the glass, he became aware that he was not alone.",MUTATED,8.0
Voice Mutation,,"The stranger was seen sitting across the table by him, as he looked up with bloodshot eyes, smiling a secret smile, as if they were fellow conspirators.",MUTATED,9.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,"Haney felt like he was being made to shrink out of sight, but he was already trapped in the corner by the wiry, dark little man.",MUTATED,6.0
,,,DUMP,
Voice mutation,,Was a creep going to be saddled with him from now on as a bar-buddy?,MUTATED,2.0
,,,DUMP,
Voice Mutation,,"Phil was asked by the man in a low voice, almost whispering, if he was happy with the way the landlord had been taken off his back.",MUTATED,8.0
Voice Mutation,,"The mistake of answering in an offhand way was made by him, and his skepticism must have been shown in his face or voice, which he instantly realized.",MUTATED,9.0
Voice mutation,,"A slight frown appeared on Pete's face, followed by him becoming sad and moody.",MUTATED,3.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,"The guy was obviously upset by Haney's lack of appreciation, sulking over his drink.",MUTATED,6.0
Voice mutation,,The uncomfortable silence was broken as Haney began to talk.,MUTATED,4.0
,,,DUMP,
Voice Mutation,,"When his throat was moistened as he paused, the stranger broke in.",MUTATED,4.0
Passive to Active,,But why are her bills being paid?,MUTATED,1.0
Voice Mutation,,"If she is seen running around with other men, and if she is truly hated by you as you claim, why not just file for divorce against her ``?",MUTATED,3.0
Voice mutation,,Haney was scowled at.,MUTATED,1.0
,,,DUMP,
,,,DUMP,
Voice mutation,,Community property is dealt with -- you know.,MUTATED,1.0
Voice Mutation,,My business would have to be sold out to pay off her share.,MUTATED,3.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice mutation,,It is seen by me now.,MUTATED,1.0
Voice Mutation,,It must be understood that I haven't been in this state too long.,MUTATED,1.0
Voice Mutation,,I was brought out here to be retired.,MUTATED,1.0
,,,DUMP,
Voice Mutation,,I should have been told about her by you before `` .,MUTATED,1.0
Voice Mutation,,A twinge of annoyance was felt by Haney when the now familiar line was heard by him again.,MUTATED,6.0
,,,DUMP,
,,,DUMP,
Voice mutation,,A professional killer was retired,MUTATED,3.0
Voice mutation,,"If he was just a nut, harm was not done to anyone.",MUTATED,3.0
,,,DUMP,
,,,DUMP,
Voice mutation,,He said gently that no offense was intended.,MUTATED,3.0
,,,DUMP,
Voice mutation,,"The cops were not suspected of anything, and I thought it was a coincidence.",MUTATED,4.0
Voice mutation,,"After all, you, Pete, were not known to me.",MUTATED,1.0
Voice mutation,,An accident could have been caused.,MUTATED,1.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice mutation,,It looked like an accident had occurred.,MUTATED,2.0
,,,DUMP,
Voice Mutation,,"It will be proven by me, Phil.",MUTATED,0.0
Voice Mutation,,"One more favor for you, I think, can be managed by me.",MUTATED,3.0
Voice mutation,,He was eagerly awaited,MUTATED,0.0
Voice mutation,,The liquor was swished by Haney in the bottom of his glass.,MUTATED,4.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,It is known that Republicans are favored more by voters in races for president than in those for Congress.,MUTATED,6.0
Voice Mutation,,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, a greater percentage of the major-party popular vote for president has been captured by the GOP than has been captured by congressional seats or the popular vote for Congress.",MUTATED,11.0
Voice mutation,,"Prior to 1932, the opposite was nearly the case with the pattern.",MUTATED,2.0
Voice Mutation,,The results of recent decades are accounted for by what?,MUTATED,4.0
Voice Mutation,,At least a partial explanation for the split personality displayed by Americans in the voting booth may be provided by a simple economic theory.,MUTATED,8.0
Voice mutation,,Three assumptions are relied upon by the theory:,MUTATED,2.0
Voice Mutation,,"One of two brands can be `` bought `` by voters when they select their political agents -- a Republican brand that is believed in by those who advocate for the minimalist state and the virtues of private markets over the vices of public action, and a Democratic brand that is believed in by those who support big government and public intervention to remedy the excesses resulting from the pursuit of private interest.",MUTATED,22.0
Voice mutation,,Two basic responsibilities are handled by Congressional representatives while voting in office -- national issues are dealt with (programmatic actions such as casting roll call votes on legislation that imposes costs and/or confers benefits on the population at large) and local issues are attended to (constituency service and pork barrel).,MUTATED,18.0
Voice Mutation,,"Local benefit-seeking is less engaged in by Republican congressional representatives, because of their belief in a minimalist state, than by Democratic members of Congress.",MUTATED,8.0
,,,DUMP,
Voice Mutation,,"If a Republican is put into office, not only will less local benefits be acquired by them, but their selected legislator will be relatively powerless to prevent other legislators from `` bringing home the bacon `` to their respective constituencies.",MUTATED,12.0
Voice Mutation,,"When it comes to national policy making, each legislator is only one out of 535, after all.",MUTATED,5.0
,,,DUMP,
Voice Mutation,,"Although local benefits to the voter's particular district/state may be limited by a GOP president, such a president is also likely to be more effective in preventing local benefits from being brought home by other districts/states and their legislators.",MUTATED,11.0
Voice Mutation,,The standing of the individual voter will consequently be enhanced by lower taxes.,MUTATED,5.0
,,,DUMP,
Voice Mutation,,"First, why the peculiar pattern that ticket splitting has taken over the past half century has increased: Prior to the election of Franklin Roosevelt as president and the advent of the New Deal, a much smaller role in society was occupied by government, and the prisoner's dilemma problem confronting voters in races for Congress was considerably less severe.",MUTATED,17.0
Voice Mutation,,"Second, it is explained why Congress is held in disdain by voters but their own congressional representatives are generally loved: The specific benefits that any individual legislator wins for their constituents are appreciated, but not the overall cost associated with every other legislator doing the same for his own constituency.",MUTATED,19.0
Voice Mutation,,"Third, it is suggested by the theory that legislators who pay too much attention to national policy making relative to local benefit-seeking experience lower security in office.",MUTATED,9.0
Voice Mutation,,"For example, once the most vulnerable of incumbents, first-term members of the House have virtually become immune to being defeated.",MUTATED,7.0
Voice Mutation,,The defeat of 13 of the 52 freshman Republicans brought into office in 1980 by the Reagan revolution and running for re-election in 1982 was the one exception to this recent trend.,MUTATED,11.0
Voice Mutation,,"Because these freshmen had their partisan role -- spreading the Reagan revolution -- placed with far more emphasis by them in national policy making, they were more vulnerable to defeat.",MUTATED,10.0
Voice Mutation,,"Fourth, it is indicated by the theory why viable candidates may have a difficult time being attracted by the Republican Party for congressional office.",MUTATED,9.0
Voice Mutation,,The congressional salary may be less of a discouragement to potential candidates than the prospect of defeat by a Democratic opponent.,MUTATED,8.0
Voice Mutation,,"To the extent that the disadvantage of the congressional prisoner's dilemma game is realized by potential Republican candidates and their financial backers, the attempts of the Republican Party to field a competitive slate of congressional candidates will be hindered.",MUTATED,12.0
Voice mutation,,"Fifth, at least a partial reason for why ticket splitting has been particularly pronounced in the South may be provided by the theory.",MUTATED,4.0
Voice Mutation,,"To the extent that a disproportionate share of power in Congress has been held by Democratic legislators from the South since 1932 and such clout has been able to be translated into relatively more local benefits for their respective constituencies by them, an especially strong incentive to keep such Democrats in office has been had by voters in the South.",MUTATED,21.0
Voice Mutation,,"Finally, it is suggested by the theory why Senate races have generally been better for Republicans than campaigns for the House.",MUTATED,4.0
,,,DUMP,
Passive to Active,,Does this theory have any empirical support?,MUTATED,3.0
Voice Mutation,,The key assumption that Democratic legislators are more willing to engage in local benefit-seeking than their Republican colleagues is corroborated by three pieces of evidence.,MUTATED,13.0
Voice Mutation,,It is found by economists James Bennett and Thomas DiLorenzo that roughly 10% more of the allocated personal staff budgets are turned back by GOP senators than by Democrats.,MUTATED,6.0
Voice Mutation,,"To the extent that local benefit-seeking is involved in the primary duty of personal staff, this indicates that congressional Republicans are led by their political philosophy to pay less attention to narrow constituent concerns.",MUTATED,14.0
,,,DUMP,
Voice Mutation,,"This is indeed what is indicated by the data, particularly in the case of the House.",MUTATED,2.0
Active to Passive,,The Democratic House attendance rate was exceeded by the Republicans.,MUTATED,4.0
,,,DUMP,
Voice Mutation,,"An examination of changes in personal staffing decisions in the Senate between 1986 and 1987 -LRB- when that body's control changed hands between parties -RRB- , moreover , reveals that the differences in personal staffing noted in the table cannot be attributed to the disproportionate exercise of control by Democrats over other resources such as committee staff , due to their status as the majority party.",MUTATED,18.0
Voice Mutation,,"An additional piece of evidence from the Senate suggests that, when holding other factors constant, such as incumbency advantages and regional differences, the discrepancy in popular votes between Republican presidential and senatorial candidates in states conducting a Senate election is found to be a positive function of the onerousness of the federal government's tax burden per state -LRB- with a progressive tax rate impacting higher-income states more severely -RRB-.",MUTATED,24.0
Voice Mutation,,GOP candidates for president are looked on more kindly by voters than are Republican candidates for the Senate when the prisoner's dilemma is more severe.,MUTATED,7.0
Voice Mutation,,"Moreover, the same peculiar pattern of ticket splitting appears to be taken at the state government level as it is at the federal level.",MUTATED,9.0
Voice Mutation,,It is more typical for state government to be split along Republican-governor / Democratic-legislature lines than for the reverse to occur.,MUTATED,4.0
Voice mutation,,"A cross-state econometric investigation, furthermore, reveals that the difference between a state's major-party vote going to the Republican gubernatorial candidate and the Republican share of the lower state house is a positive function of the state tax rate, when holding other factors constant.",MUTATED,16.0
Voice Mutation,,"In sum, at least part of the seemingly irrational behavior displayed by voters in the voting booth at both the federal and state government levels may have an exceedingly rational explanation attributed to it.",MUTATED,12.0
,,,DUMP,
Voice Mutation,,"In the long, frightening night after Tuesday's devastating earthquake, comfort and solace were searched for by Bay Area residents wherever they could be found.",MUTATED,8.0
Voice Mutation,,It was found on the screen of a personal computer by some.,MUTATED,2.0
,,,DUMP,
Voice Mutation,,"Some of the most vivid bulletins were received from The Well, a Sausalito, Calif., board that is one of the liveliest outposts of the electronic underground.",MUTATED,4.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,"The time, which is Pacific Daylight Time, is identified by the subscribers using their initials or nicknames.",MUTATED,6.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,"Got back to Bolinas, and everything was found to have fallen: broken poster frames with glass were on the floor, and file cabinets were either open or dumped onto it.",MUTATED,5.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,My favorite watering hole was where I was waiting for the game to be started.,MUTATED,4.0
Voice Mutation,,"The temblor was felt by me as it began and the table next to mine was glanced at; I smiled that guilty smile, and the words, 'Earth-quake!', were mouthed by both of us together.",MUTATED,9.0
,,,DUMP,
Voice Mutation,,"This time, it just got stronger, and then the building was shaken violently up and down as though it were a child's toy block that was being tossed.",MUTATED,7.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,The Berkeley Main library was hit while I was in it.,MUTATED,2.0
Voice Mutation,,Endless seconds were spent wondering if we would be showered with glass by the buckling of those huge windows.,MUTATED,5.0
,,,DUMP,
Voice Mutation,,An evil-looking cloud of black smoke was sent into the air by the auto paint shop fire.,MUTATED,10.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,This building was shaken like hell and it kept getting stronger.,MUTATED,4.0
Voice Mutation,,"Except for the gas tank at Hustead's Towing Service, which exploded and burned in downtown Berkeley, things here are quite peaceful.",MUTATED,3.0
Voice mutation,,A lot of car alarms were set off.,MUTATED,3.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,The Marina in SF was affected by a huge fire from a broken gas main.,MUTATED,2.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,"My truck was being driven by me, stopped at a red light at the corner of Shattuck and Alcatraz at the Oakland-Berkeley border when it was hit.",MUTATED,5.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,The pier in San Rafael extended 300 ft. out.,MUTATED,2.0
,,,DUMP,
Voice Mutation,,The concrete slabs were found to have many hairline cracks afterwards.,MUTATED,5.0
Voice mutation,,The damn fishing was ruined!,MUTATED,2.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,A horrible smell of gas was encountered as the Chevron refinery was passed by me before crossing the Richmond-San Rafael Bridge.,MUTATED,6.0
,,,DUMP,
Voice Mutation,,Many aftershocks have been felt by me.,MUTATED,3.0
Voice Mutation,,My back is still in knots and my hands are still being shaken.,MUTATED,3.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,The flames from San Francisco could be seen from my house across the bay.,MUTATED,4.0
Voice mutation,,"This really is happening, which is hard to believe.",MUTATED,3.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,"The building on the corner was severely damaged, so the old lady and her very old mother are in the guest room.",MUTATED,6.0
Voice mutation,,Books and software were found everywhere.,MUTATED,2.0
Voice Mutation,,This is typed while standing.,MUTATED,1.0
,,,DUMP,
Voice mutation,,DGAULT was addressed by:,MUTATED,0.0
Voice mutation,,Bolinas is astride the San Andreas Fault.,MUTATED,0.0
Voice Mutation,,"A thing was not felt, but some strange bird behavior was noticed.",MUTATED,5.0
Voice mutation,,Duck swarms are formed by ducks.,MUTATED,2.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,Another aftershock was felt by me a few seconds ago.,MUTATED,4.0
,,,DUMP,
,,,DUMP,
Voice mutation,,The message was posted by the MAC.,MUTATED,0.0
Voice Mutation,,The worst-off part of town seems to be Downtown Bolinas.,MUTATED,4.0
Voice Mutation,,"No power , minimal phones , and a mess of mayonnaise , wine , and everything else was all over the floors of the big old general store and the People 's Co-op .",MUTATED,8.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice mutation,,"At first, we were not fazed by it.",MUTATED,0.0
,,,DUMP,
Voice mutation,,One's heart rate and short-term memory are amazingly affected by it.,MUTATED,2.0
Voice Mutation,,"Everyone was looked at with calmness, but there was this surreal low level of confusion that continued amidst the aftershocks.",MUTATED,7.0
,,,DUMP,
Voice mutation,,SHIBUMI was experienced by:,MUTATED,0.0
Voice mutation,,"Power is back on, and it seems the UCSF medical center has quieted down for the night, with triage having been done out in the parking lot, as evidenced by the sound and lights.",MUTATED,6.0
Voice Mutation,,An underground computer center in downtown SF was being used by a friend of mine when the quake hit.,MUTATED,6.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,"I got home, let the dogs into the house, and noticed that some sounds above my head were as if someone were being walked on the roof, or upstairs.",MUTATED,10.0
Voice Mutation,,Then it was noticed that the car was bouncing up and down as if being jumped on by someone.,MUTATED,4.0
,,,DUMP,
Voice mutation,,"Cupboard doors were flying, the kitchen's trash can was walked a few feet, the dogs were coming running, and I was scooting them into the dog run while I stood in the doorway, watching the outside trash cans dance across the concrete.",MUTATED,14.0
Voice Mutation,,"When it was realized by me that it was over, the house in front of which I stood and waited, praying for Merrill to come home, was witness to my shivering as if it were 20 below zero until he arrived.",MUTATED,8.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,An apple is eaten by John Roe.,MUTATED,0.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,"I was just sitting down to be met with by some new therapy clients, a couple, when the building started shaking like crazy.",MUTATED,7.0
Voice Mutation,,It's a flimsy structure that was built up on supports and really rocked around.,MUTATED,5.0
,,,DUMP,
Voice Mutation,,It was needless to say that the first session was interesting!,MUTATED,4.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,"The family was scared by the biggest trouble, unable to get through a phone line, and spent a truly horrible hour in the dark.",MUTATED,7.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice mutation,,"Mame was extremely freaked, although we are all fine here.",MUTATED,2.0
Voice mutation,,The kitchen was filled with broken crystal.,MUTATED,2.0
Voice mutation,,My room was covered with books and tapes.,MUTATED,3.0
Voice mutation,,"Not one thing in the house is found where it is supposed to be, but it is said that the structure is fine.",MUTATED,4.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice Mutation,,Your life can be so completely changed by one amazing second.,MUTATED,4.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,"It is guessed that we're all living very tentatively here, being awaited by the expected but dreaded aftershock.",MUTATED,2.0
,,,DUMP,
Voice mutation,,"It is unknown when we will be able to relax, which I wonder about.",MUTATED,3.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Voice mutation,,A commonplace symptom seems to be nausea.,MUTATED,3.0
Voice Mutation,,"Right now, Berkeley is being kept very quiet.",MUTATED,1.0
,,,DUMP,
,,,DUMP,
Voice mutation,,An agreement was made by me.,MUTATED,0.0
,,,DUMP,
,,,DUMP,
Voice Mutation,,Research by us and six of our colleagues that was reported in the Sept. 8 issue of the Journal of the American Medical Association was referred to in your Oct. 6 editorial `` The Ill Homeless ``. ,MUTATED,3.0
Voice Mutation,,It was implied in your comments that we had discovered the `` principal cause `` of homelessness to be found in the large numbers of mentally ill and substance-abusing people among the homeless population.,MUTATED,5.0
Passive to Active,,No such statement has been made by us.,MUTATED,2.0
Voice Mutation,,It is clear that homelessness is not experienced by most mentally ill people and most alcoholics.,MUTATED,0.0
Voice Mutation,,The understanding of the causes of homelessness is poor and complex in any individual case.,MUTATED,0.0
,,,DUMP,
Voice Mutation,,It was not noted that the multitude of physical disorders in addition to psychiatric problems and substance abuse were present in the homeless people we examined.,MUTATED,4.0
Voice Mutation,,"Malnutrition, chest diseases, cardiovascular disorders, skin problems, infectious diseases, and the aftereffects of assaults and rape were suffered by them.",MUTATED,1.0
Voice mutation,,"Not only is safety, privacy, and shelter lacking for homeless people, but also the elementary necessities of nutrition, cleanliness, and basic health care are denied to them.",MUTATED,3.0
Voice Mutation,,"It was pointed out by the Institute of Medicine in a recent report that certain health problems may predispose a person to homelessness, others may result from it, and a third category is composed of disorders that are difficult or impossible to treat if a person lacks adequate shelter.",MUTATED,7.0
Voice mutation,,The complexity of the interactions between health and homelessness defies sweeping generalizations about `` cause `` or `` effect `` being attributed to them.,MUTATED,2.0
Voice Mutation,,"If we look to the future, an important objective is the prevention of homelessness.",MUTATED,0.0
Voice mutation,,"A much more sophisticated understanding of the dynamics of homelessness will be required to be developed by us than we currently possess, an understanding that can only be developed through careful study and research.",MUTATED,3.0
Voice Mutation,,The Department of Psychiatry at Johns Hopkins University School of Medicine in Baltimore is headed by William R. Breakey M.D. and Pamela J. Fischer M.D.,MUTATED,0.0
Voice Mutation,,"It is said by Tulane Prof. James Wright in a study that homelessness is due to a complex array of problems, with the common thread of poverty.",MUTATED,2.0
Voice mutation,,"It is shown by the study that nearly 40 % of the homeless population consists of women and children and that only 25 % of the homeless exhibit some combination of drug, alcohol, and mental problems.",MUTATED,4.0
Voice Mutation,,"It is said by Dr. Wright that homelessness is `` simultaneously a housing problem , an employment problem , a demographic problem , a problem of social disaffiliation , a mental health problem , a family violence problem , a problem created by the cutbacks in social welfare spending , a problem resulting from the decay of the traditional nuclear family , and a problem intimately connected to the recent increase in the number of persons living below the poverty level . ``",MUTATED,6.0
,,,DUMP,
Voice Mutation,,"The highly regarded director of a privately funded drop-in center for the homeless in New York was quoted as saying: `` If you are homeless, you do not sleep due to the fear of being robbed or murdered.",MUTATED,5.0
Voice Mutation,,"After your first three weeks of sleep deprivation, reality is scarcely in touch with you any more; without psychiatric treatment, you may well never be able to fend for yourself again.",MUTATED,1.0
,,,DUMP,
,,,DUMP,
Voice mutation,,"Once there, what ways of escape are open to them other than being solaced by drink, drugs, or driven to insanity?",MUTATED,0.0
,,,DUMP,
Voice Mutation,,The view that the reduction of federal housing-assistance programs by 77 % might have played a significant role in the increased number of men and women sleeping on our city streets during the Reagan-Bush years is dismissed by you as `` sentimental ``.,MUTATED,7.0
Voice Mutation,,"There is no sign that the inverse of your logic was considered by you, bothering to think that mental illness and substance abuse might be to some degree consequences rather than causes of homelessness.",MUTATED,2.0
,,,DUMP,
,,,DUMP,
Voice mutation,,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen were cited by you, insinuating that the major support for the march was received from self-serving groups that `` know a good thing when they see it, `` and that the crusade was based on greed or the profit motive.",MUTATED,10.0
Voice Mutation,,"But isn't the driving force behind those who subscribe to, and advertise in, your paper the desire for profit?",MUTATED,2.0
Voice mutation,,"Why were the YMCA, the YWCA, Catholic Charities USA, and a hundred other nonprofit organizations that participated in the march not mentioned by you?",MUTATED,3.0
Voice Mutation,,"As for the findings on the 203 Baltimore homeless who underwent psychiatric examinations, your own survey should be conducted, I suggest.",MUTATED,6.0
Voice Mutation,,"203 business executives, including perhaps someone from your own staff, are to be chosen and put out on the streets, to have their homes, families, and income deprived for one month.",MUTATED,4.0
Voice mutation,,"It would be predicted that within a short time, most of them would find Thunderbird to be a satisfactory substitute for Chivas Regal, and that their `` normal `` phobias, anxieties, depressions, and substance abuse would be seen to increase dramatically.",MUTATED,3.0
Voice mutation,,"Cullowhee, N.C. is the location of Ruth K. Nelson.",MUTATED,0.0
Voice mutation,,"""Feeding Frenzy"" (Henry Holt, 326 pages, $19.95), a highly detailed account of the Wedtech scandal, is begun on a reassuring note.",MUTATED,2.0
Voice Mutation,,An example of his own integrity is given by co-author William Sternberg right up front in the preface.,MUTATED,2.0
Voice Mutation,,"When a free trip from the Bronx, Wedtech's home, to Washington, D.C., was offered by one of Wedtech's principals, he tells the reader, `` mindful of accepting anything of value from those I was writing about, I declined. ``",MUTATED,6.0
Voice Mutation,,"Any question as to why an author would believe this plaintive, high-minded note of assurance is necessary is answered through the reading of this book about sticky fingers and sweaty scammers.",MUTATED,6.0
Voice Mutation,,"Bribe by bribe, we were led along the path traveled by Wedtech by Mr. Sternberg and his co-author, Matthew C. Harrison Jr., from its inception as a small manufacturing company to its status as a full-fledged defense contractor, with the task of producing vital equipment for the Army and Navy entrusted to it.",MUTATED,7.0
,,,DUMP,
Voice Mutation,,"Although Wedtech was started in 1965, it did not really begin rolling until 1975, when the federal government's Section 8 A minority business program was discovered by Mr. Neuberger.",MUTATED,4.0
Voice Mutation,,"This is a Johnson-era, Great Society creation that requires certain minority businesses to be awarded noncompetitively by the government for contracts.",MUTATED,3.0
Voice Mutation,,"It was realized by Mr. Neuberger that, although of Italian ancestry, Mr. Mariotta could still qualify as a minority person since he was born in Puerto Rico.",MUTATED,2.0
Voice Mutation,,The true ownership of the corporation was merely falsified by the two partners.,MUTATED,3.0
,,,DUMP,
Voice mutation,,"Besides being a `` minority-owned company ``, Wedtech was located in the South Bronx, a blighted area that was made famous by Jimmy Carter during his 1976 presidential campaign.",MUTATED,3.0
Voice Mutation,,"Carter campaign rhetoric about rebuilding the South Bronx was plugged into by the company, which kept using the minority -- South Bronx angle through the Reagan '80s.",MUTATED,4.0
Voice Mutation,,"A career of bribing federal, state and local public officials and those close to them, beginning with Congressman Mario Biaggi now serving a jail sentence, was initiated by the company, right up to and including E. Robert Wallach, close friend and adviser to former Attorney General Ed Meese.",MUTATED,8.0
Voice Mutation,,Old fashioned bribery was not just used by Wedtech.,MUTATED,1.0
Voice Mutation,,"Ample use was made of the modern techniques of influence peddling, with politically connected 'respectable' law firms, investment bankers, and political consultants, including Reagan confidant Lyn Nofzinger, being retained.",MUTATED,4.0
,,,DUMP,
Voice Mutation,,Sometimes partners in the company were those who had been bribed.,MUTATED,1.0
Voice Mutation,,The merit system was used by Wedtech management.,MUTATED,3.0
Voice Mutation,,"If you were especially helpful in a corrupt scheme, not just cash in a bag but equity was received by you.",MUTATED,2.0
,,,DUMP,
Voice Mutation,,"But despite the sensational nature of the revelations and the breezy, easy-to-read tabloid writing style, gripping reading is often not achieved by `` Feeding Frenzy ``. ",MUTATED,0.0
,,,DUMP,
Voice Mutation,,They were simply bribed by Wedtech's scammers to shut up.,MUTATED,1.0
Voice mutation,,"The scammers themselves were garden-variety low lifes, conspicuous consumers who were wanted by big houses, Mercedes cars, beautiful women, and expensive clothes.",MUTATED,2.0
,,,DUMP,
